business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,engagement,engagement_rate,like_rate,comment_rate,view_rate,view_engagement_rate,week,is_video,is_reel,posting_time_bin,caption_length_bin,hashtags_count_bin,emoji_count_bin,engagement_level,business_size_bin,high_engagement,high_view_rate,high_comment_rate
Instagram_Macro,Lifestyle,451195,2025-10-17 06:44:00,6,Friday,10,Carousel,platform Instagram content Carousel category Lifestyle sentiment Neutral tier Macro,1116,21,0,4497,48,49789,English,True,False,0,False,False,False,False,4545,0.01007324992519864,0.00996686576757278,0.00010638415762586022,0.11034918383404071,0.09128522364377674,42,0,0,morning,long,many,none,low,large,0,0,0
Twitter_Macro,Food,268444,2025-10-17 06:50:00,6,Friday,10,Tweet,platform Twitter content Tweet category Food sentiment Positive tier Macro,711,28,0,2047,133,94962,English,True,False,0,False,False,False,False,2180,0.008120874372308563,0.007625426532163132,0.0004954478401454308,0.3537497578638375,0.02295655104146922,42,0,0,morning,long,many,none,low,medium,0,0,0
TikTok_Nano,Fitness,8929,2025-10-17 08:33:00,8,Friday,10,Duet,platform TikTok content Duet category Fitness sentiment Negative tier Nano,521,28,0,14087,773,194313,English,True,False,0,False,False,False,False,14860,1.6642401164744092,1.5776682719229478,0.08657184455146152,21.762011423451675,0.07647455394132148,42,0,0,morning,long,many,none,high,small,1,1,1
Twitter_Macro,Fashion,215767,2025-10-17 08:49:00,8,Friday,10,Tweet,platform Twitter content Tweet category Fashion sentiment Neutral tier Macro,83,25,0,1193,46,50993,English,True,False,0,False,False,False,False,1239,0.005742305357167686,0.005529112422196165,0.0002131929349715202,0.2363336376739724,0.02429745259153217,42,0,0,morning,medium,many,none,low,medium,0,0,0
LinkedIn_Macro,Food,256719,2025-10-17 17:34:00,17,Friday,10,Poll,platform LinkedIn content Poll category Food sentiment Negative tier Macro,1838,12,0,1376,120,24863,English,True,False,0,False,False,False,False,1496,0.005827383247831286,0.0053599460889143385,0.0004674371589169481,0.096849084017934,0.06016973012106343,42,0,0,evening,long,many,none,low,medium,0,0,0
LinkedIn_Macro,Lifestyle,358392,2025-10-18 04:00:00,4,Saturday,10,Post,platform LinkedIn content Post category Lifestyle sentiment Positive tier Macro,810,13,0,1956,63,4269,English,True,False,0,False,False,False,False,2019,0.0056334962833991835,0.005457711109622983,0.00017578517377620035,0.011911538203977768,0.4729444834855938,42,0,0,night,long,many,none,low,large,0,0,0
Twitter_Macro,Food,219751,2025-10-18 04:57:00,4,Saturday,10,Thread,platform Twitter content Thread category Food sentiment Positive tier Macro,1174,24,0,2643,61,26236,English,True,False,0,False,False,False,False,2704,0.01230483592793662,0.012027249022757576,0.00027758690517904356,0.11938967285700634,0.10306449153834427,42,0,0,night,long,many,none,medium,medium,0,0,0
Twitter_Nano,Education,9652,2025-10-18 10:07:00,10,Saturday,10,Tweet,platform Twitter content Tweet category Education sentiment Positive tier Nano,1336,13,0,2048,91,19313,English,False,False,0,False,False,False,False,2139,0.2216121011189391,0.21218400331537504,0.009428097803564028,2.0009324492333196,0.11075441412520064,42,0,0,morning,long,many,none,high,small,1,1,1
Twitter_Macro,Lifestyle,443273,2025-10-18 10:07:00,10,Saturday,10,Thread,platform Twitter content Thread category Lifestyle sentiment Positive tier Macro,887,12,0,2448,58,89913,English,True,False,0,False,False,False,False,2506,0.00565340095155807,0.005522556077180428,0.00013084487437764087,0.2028388825847728,0.027871386785003283,42,0,0,morning,long,many,none,low,large,0,0,0
YouTube_Macro,Lifestyle,227603,2025-10-18 13:17:00,13,Saturday,10,Video,platform YouTube content Video category Lifestyle sentiment Neutral tier Macro,492,21,0,13046,969,48830,English,True,False,0,False,False,False,False,14015,0.06157651700548763,0.05731910387824413,0.00425741312724349,0.2145402301375641,0.28701617857874256,42,1,0,afternoon,long,many,none,high,medium,1,0,1
LinkedIn_Mid-tier,Lifestyle,78264,2025-10-18 16:25:00,16,Saturday,10,Document,platform LinkedIn content Document category Lifestyle sentiment Negative tier Mid-tier,1558,2,0,1649,34,21442,English,True,False,0,False,False,False,False,1683,0.021504139834406622,0.021069712767044873,0.00043442706736175,0.2739701523050189,0.07849081242421416,42,0,0,afternoon,long,few,none,medium,small,0,0,0
Instagram_Macro,Health,239714,2025-10-18 18:16:00,18,Saturday,10,Reel,platform Instagram content Reel category Health sentiment Neutral tier Macro,374,14,0,3374,146,40886,English,False,False,0,False,False,False,False,3520,0.0146841652969789,0.014075106168183752,0.0006090591287951475,0.17056158588985207,0.08609303918211612,42,0,1,evening,long,many,none,medium,medium,0,0,0
TikTok_Macro,Business,199230,2025-10-18 21:41:00,21,Saturday,10,Stitch,platform TikTok content Stitch category Business sentiment Neutral tier Macro,196,28,0,38879,1978,172990,English,True,False,0,False,False,False,False,40857,0.2050745369673242,0.19514631330622897,0.009928223661095217,0.8682929277719219,0.23618128215503786,42,0,0,night,long,many,none,high,medium,1,1,1
Instagram_Macro,Lifestyle,477946,2025-10-19 01:38:00,1,Sunday,10,Story,platform Instagram content Story category Lifestyle sentiment Positive tier Macro,776,9,0,1982,428,22296,English,True,False,0,False,False,False,False,2410,0.0050424106489017585,0.004146911994242028,0.0008954986546597315,0.04664962150535835,0.10809113742375313,42,0,0,night,long,many,none,low,large,0,0,0
YouTube_Macro,Travel,163648,2025-10-19 09:02:00,9,Sunday,10,Live,platform YouTube content Live category Travel sentiment Neutral tier Macro,217,19,0,14152,842,164754,English,True,False,0,False,False,False,False,14994,0.09162348455220962,0.08647829487680876,0.005145189675400861,1.006758408290966,0.09100841254233584,42,0,0,morning,long,many,none,high,small,1,1,1
Facebook_Macro,Fashion,106152,2025-10-19 09:30:00,9,Sunday,10,Live,platform Facebook content Live category Fashion sentiment Negative tier Macro,187,1,0,994,142,72779,English,True,False,0,False,False,False,False,1136,0.01070163539076042,0.009363930966915367,0.0013377044238450525,0.6856111990353455,0.015608898171175752,42,0,0,morning,long,few,none,low,small,0,1,0
Facebook_Macro,Health,449196,2025-10-19 12:52:00,12,Sunday,10,Video,platform Facebook content Video category Health sentiment Neutral tier Macro,192,4,0,7874,31,30220,English,True,False,0,False,False,False,False,7905,0.017598108620735714,0.017529096430066164,6.901219066955183e-05,0.06727575490431793,0.2615817339510258,42,1,0,afternoon,long,few,none,medium,large,0,0,0
YouTube_Macro,Fitness,475340,2025-10-19 13:55:00,13,Sunday,10,Short,platform YouTube content Short category Fitness sentiment Negative tier Macro,39,5,0,15433,65,903844,English,True,False,0,False,False,False,False,15498,0.032604030799007026,0.03246728657382084,0.00013674422518618253,1.9014684226027685,0.017146764264629737,42,0,0,afternoon,short,many,none,medium,large,0,1,0
YouTube_Macro,Food,159817,2025-10-19 17:24:00,17,Sunday,10,Video,platform YouTube content Video category Food sentiment Neutral tier Macro,124,4,0,10312,810,251690,English,True,False,0,False,False,False,False,11122,0.06959209595975396,0.06452379909521515,0.005068296864538816,1.5748637504145366,0.04418928046406293,42,1,0,evening,medium,few,none,high,small,1,1,1
Instagram_Macro,Education,144301,2025-10-19 17:57:00,17,Sunday,10,Reel,platform Instagram content Reel category Education sentiment Negative tier Macro,255,26,0,5620,8,33596,English,True,False,0,False,False,False,False,5628,0.03900180871927429,0.038946369048031546,5.543967124274953e-05,0.23281889938392666,0.16751994285033933,42,0,1,evening,long,many,none,high,small,1,0,0
TikTok_Micro,Gaming,20146,2025-10-19 23:31:00,23,Sunday,10,Duet,platform TikTok content Duet category Gaming sentiment Neutral tier Micro,447,18,0,3843,1025,283796,English,True,False,0,False,False,False,False,4868,0.2416360567854661,0.19075747046560113,0.050878586319864985,14.086965154373077,0.017153166358933884,42,0,0,night,long,many,none,high,small,1,1,1
Facebook_Macro,Business,105630,2025-10-20 03:58:00,3,Monday,10,Story,platform Facebook content Story category Business sentiment Neutral tier Macro,1127,7,0,6424,205,48078,English,True,False,0,False,False,False,False,6629,0.06275679257786614,0.06081605604468428,0.0019407365331818613,0.4551547855722806,0.13788011148550272,43,0,0,night,long,many,none,high,small,1,1,1
LinkedIn_Macro,Technology,117273,2025-10-20 05:53:00,5,Monday,10,Document,platform LinkedIn content Document category Technology sentiment Neutral tier Macro,504,29,0,1369,67,11047,English,True,False,0,False,False,False,False,1436,0.012244932763722256,0.011673616262907915,0.0005713165008143392,0.09419900573874634,0.12999004254548746,43,0,0,night,long,many,none,medium,small,0,0,0
YouTube_Macro,Fashion,473423,2025-10-20 08:27:00,8,Monday,10,Community Post,platform YouTube content Community Post category Fashion sentiment Negative tier Macro,1814,15,0,3013,805,659402,English,True,False,0,False,False,False,False,3818,0.00806466943938085,0.00636428732866802,0.0017003821107128298,1.392838962196598,0.005790094661526656,43,0,0,morning,long,many,none,low,large,0,1,0
TikTok_Macro,Sports,104312,2025-10-20 12:25:00,12,Monday,10,Stitch,platform TikTok content Stitch category Sports sentiment Neutral tier Macro,334,9,0,24790,1449,300906,English,True,False,0,False,False,False,False,26239,0.25154344658332695,0.23765242733338446,0.013891019249942481,2.8846729043638315,0.08719998936544968,43,0,0,afternoon,long,many,none,high,small,1,1,1
LinkedIn_Macro,Travel,168974,2025-10-20 13:08:00,13,Monday,10,Poll,platform LinkedIn content Poll category Travel sentiment Positive tier Macro,1236,5,0,1122,47,13527,English,True,False,0,False,False,False,False,1169,0.006918224105483684,0.006640074804407778,0.00027814930107590514,0.08005373607773977,0.08641975308641975,43,0,0,afternoon,long,many,none,low,medium,0,0,0
Instagram_Macro,Fitness,173284,2025-10-20 16:15:00,16,Monday,10,Story,platform Instagram content Story category Fitness sentiment Negative tier Macro,1183,7,0,2007,465,4941,English,True,False,0,False,False,False,False,2472,0.014265598670390803,0.011582142609819717,0.0026834560605710858,0.028513884721035988,0.5003035822707954,43,0,0,afternoon,long,many,none,medium,medium,0,0,1
TikTok_Macro,Food,262482,2025-10-20 16:52:00,16,Monday,10,Video,platform TikTok content Video category Food sentiment Negative tier Macro,364,23,0,36233,1273,287764,English,True,False,0,False,False,False,False,37506,0.14288979815758795,0.1380399417864844,0.0048498563711035425,1.0963189856828277,0.13033596975299203,43,1,0,afternoon,long,many,none,high,medium,1,1,1
TikTok_Macro,Health,267001,2025-10-20 17:01:00,17,Monday,10,Duet,platform TikTok content Duet category Health sentiment Neutral tier Macro,205,13,0,12296,164,22279,English,True,False,0,False,False,False,False,12460,0.04666649188579818,0.0460522619765469,0.0006142299092512763,0.08344163505005599,0.5592710624354773,43,0,0,evening,long,many,none,high,medium,1,0,0
TikTok_Macro,Fashion,358919,2025-10-21 01:08:00,1,Tuesday,10,Video,platform TikTok content Video category Fashion sentiment Positive tier Macro,586,12,0,43324,999,308139,English,True,False,0,False,False,False,False,44323,0.12349025824768263,0.12070690044271827,0.0027833578049643514,0.8585196102741844,0.1438409289314238,43,1,0,night,long,many,none,high,large,1,1,1
Instagram_Macro,Travel,124648,2025-10-21 01:19:00,1,Tuesday,10,Story,platform Instagram content Story category Travel sentiment Positive tier Macro,759,29,0,598,429,34163,English,True,False,0,False,False,False,False,1027,0.008239201591682177,0.004797509787561774,0.0034416918041204033,0.27407579744560684,0.030061762725755933,43,0,0,night,long,many,none,low,small,0,0,1
Twitter_Macro,Technology,472031,2025-10-21 01:47:00,1,Tuesday,10,Poll,platform Twitter content Poll category Technology sentiment Positive tier Macro,1357,22,0,618,33,87491,English,True,False,0,False,False,False,False,651,0.0013791467085848175,0.0013092360459376609,6.991066264715664e-05,0.18535011471704188,0.007440765335863117,43,0,0,night,long,many,none,low,large,0,0,0
Facebook_Macro,Lifestyle,475347,2025-10-21 02:50:00,2,Tuesday,10,Video,platform Facebook content Video category Lifestyle sentiment Positive tier Macro,582,20,0,2407,181,74101,English,True,False,0,False,False,False,False,2588,0.005444443743202334,0.005063669277391043,0.00038077446581129157,0.15588822481261058,0.03492530465175909,43,1,0,night,long,many,none,low,large,0,0,0
Instagram_Macro,Sports,186706,2025-10-22 00:18:00,0,Wednesday,10,Reel,platform Instagram content Reel category Sports sentiment Neutral tier Macro,561,26,0,8991,236,30198,English,False,False,0,False,False,False,False,9227,0.049419943654729896,0.0481559242873823,0.0012640193673475945,0.1617409188778079,0.3055500364262534,43,0,1,night,long,many,none,high,medium,1,0,0
Twitter_Macro,Education,117062,2025-10-22 02:22:00,2,Wednesday,10,Thread,platform Twitter content Thread category Education sentiment Positive tier Macro,699,24,0,935,298,14669,English,True,False,0,False,False,False,False,1233,0.010532880012301174,0.007987220447284345,0.0025456595650168285,0.1253096649638653,0.08405480946213102,43,0,0,night,long,many,none,low,small,0,0,1
Instagram_Micro,Fitness,38377,2025-10-22 03:41:00,3,Wednesday,10,Photo,platform Instagram content Photo category Fitness sentiment Positive tier Micro,383,22,0,3448,422,11015,English,True,False,0,False,False,False,False,3870,0.10084164994658258,0.08984548036584412,0.010996169580738463,0.2870208718763843,0.3513390830685429,43,0,0,night,long,many,none,high,small,1,0,1
TikTok_Macro,Sports,219667,2025-10-22 04:15:00,4,Wednesday,10,Stitch,platform TikTok content Stitch category Sports sentiment Positive tier Macro,71,10,0,13223,289,477099,English,True,False,0,False,False,False,False,13512,0.06151128753977612,0.06019565979414295,0.0013156277456331628,2.171919314234728,0.028321166047298358,43,0,0,night,medium,many,none,high,medium,1,1,0
YouTube_Mid-tier,Gaming,64847,2025-10-22 11:03:00,11,Wednesday,10,Live,platform YouTube content Live category Gaming sentiment Positive tier Mid-tier,382,7,0,1936,332,905890,English,False,False,0,False,False,False,False,2268,0.03497463259672768,0.029854889200734036,0.005119743395993646,13.969651641556279,0.002503615229222091,43,0,0,morning,long,many,none,medium,small,0,1,1
YouTube_Micro,Health,43173,2025-10-22 11:23:00,11,Wednesday,10,Live,platform YouTube content Live category Health sentiment Positive tier Micro,127,21,0,6370,374,486910,English,True,False,0,False,False,False,False,6744,0.15620874157459524,0.1475459199036435,0.008662821670951752,11.278113635837213,0.01385060894210429,43,0,0,morning,medium,many,none,high,small,1,1,1
Instagram_Macro,Technology,175499,2025-10-22 11:51:00,11,Wednesday,10,Reel,platform Instagram content Reel category Technology sentiment Negative tier Macro,474,3,0,7577,69,12518,English,True,False,0,False,False,False,False,7646,0.04356719981310435,0.04317403517968763,0.00039316463341671463,0.07132804175522367,0.6108004473558076,43,0,1,morning,long,few,none,high,medium,1,0,0
TikTok_Macro,Entertainment,272092,2025-10-22 12:06:00,12,Wednesday,10,Duet,platform TikTok content Duet category Entertainment sentiment Negative tier Macro,428,11,0,33505,967,326967,English,True,False,0,False,False,False,False,34472,0.12669244226217602,0.12313849727298119,0.0035539449891948314,1.2016781088749393,0.10542959992904483,43,0,0,afternoon,long,many,none,high,medium,1,1,1
Twitter_Mid-tier,Education,76262,2025-10-22 12:17:00,12,Wednesday,10,Tweet,platform Twitter content Tweet category Education sentiment Positive tier Mid-tier,1455,27,0,3442,63,64305,English,False,False,0,False,False,False,False,3505,0.0459599800687105,0.04513388056961527,0.0008260994990952244,0.8432115601479111,0.0545058704610839,43,0,0,afternoon,long,many,none,high,small,1,1,0
Twitter_Macro,Entertainment,339588,2025-10-22 16:22:00,16,Wednesday,10,Poll,platform Twitter content Poll category Entertainment sentiment Neutral tier Macro,926,20,0,1048,208,15150,English,False,False,0,False,False,False,False,1256,0.003698599479369118,0.0030860925592188183,0.0006125069201502998,0.044612883847485775,0.0829042904290429,43,0,0,afternoon,long,many,none,low,large,0,0,0
Facebook_Macro,Entertainment,217572,2025-10-22 16:23:00,16,Wednesday,10,Video,platform Facebook content Video category Entertainment sentiment Neutral tier Macro,250,17,0,3726,273,57772,English,True,False,0,False,False,False,False,3999,0.018380122442226022,0.01712536539628261,0.0012547570459434118,0.2655304910558344,0.06922038357681921,43,1,0,afternoon,long,many,none,medium,medium,0,0,0
YouTube_Macro,Business,406533,2025-10-22 19:02:00,19,Wednesday,10,Live,platform YouTube content Live category Business sentiment Neutral tier Macro,112,5,0,991,593,731433,English,True,False,0,False,False,False,False,1584,0.0038963626569060816,0.002437686485475964,0.0014586761714301176,1.799197113149486,0.0021656118878967726,43,0,0,evening,medium,many,none,low,large,0,1,0
Instagram_Macro,Lifestyle,226640,2025-10-22 21:41:00,21,Wednesday,10,Reel,platform Instagram content Reel category Lifestyle sentiment Positive tier Macro,415,7,0,2002,164,9048,English,True,False,0,False,False,False,False,2166,0.009557006706671372,0.008833392163783975,0.0007236145428873985,0.03992234380515355,0.23938992042440319,43,0,1,night,long,many,none,low,medium,0,0,0
Facebook_Macro,Fashion,482433,2025-10-22 22:50:00,22,Wednesday,10,Post,platform Facebook content Post category Fashion sentiment Positive tier Macro,1067,13,0,6178,141,39359,English,True,False,0,False,False,False,False,6319,0.013098191873275667,0.012805923309558011,0.00029226856371765615,0.08158438581108672,0.16054777814476995,43,0,0,night,long,many,none,medium,large,0,0,0
Twitter_Macro,Lifestyle,326652,2025-10-23 00:38:00,0,Thursday,10,Poll,platform Twitter content Poll category Lifestyle sentiment Positive tier Macro,1783,20,0,1973,188,31545,English,True,False,0,False,False,False,False,2161,0.006615603149529163,0.006040067105053696,0.0005755360444754663,0.09657066235626906,0.06850530987478205,43,0,0,night,long,many,none,low,medium,0,0,0
Twitter_Macro,Technology,411709,2025-10-23 02:55:00,2,Thursday,10,Tweet,platform Twitter content Tweet category Technology sentiment Positive tier Macro,1446,2,0,1193,42,37979,English,False,False,0,False,False,False,False,1235,0.002999691529696946,0.0028976777286870096,0.00010201380100993663,0.09224719401324723,0.03251797045735801,43,0,0,night,long,few,none,low,large,0,0,0
Facebook_Macro,Entertainment,357166,2025-10-23 12:53:00,12,Thursday,10,Live,platform Facebook content Live category Entertainment sentiment Positive tier Macro,566,8,0,7598,361,14560,English,True,False,0,False,False,False,False,7959,0.022283756012610383,0.02127302150820627,0.0010107345044041145,0.04076535840477537,0.5466346153846153,43,0,0,afternoon,long,many,none,medium,large,0,0,0
TikTok_Macro,Travel,160993,2025-10-23 13:23:00,13,Thursday,10,Duet,platform TikTok content Duet category Travel sentiment Neutral tier Macro,70,8,0,20549,1047,15426,English,True,False,0,False,False,False,False,21596,0.1341424782443957,0.12763908989831857,0.006503388346077159,0.0958178305889076,1.3999740697523662,43,0,0,afternoon,medium,many,none,high,small,1,0,1
Instagram_Macro,Education,318094,2025-10-23 14:05:00,14,Thursday,10,Reel,platform Instagram content Reel category Education sentiment Neutral tier Macro,195,23,0,6182,177,6622,English,True,False,0,False,False,False,False,6359,0.019990946072544594,0.019434506781014417,0.0005564392915301766,0.020817745697812598,0.9602839021443672,43,0,1,afternoon,long,many,none,medium,medium,0,0,0
Twitter_Macro,Entertainment,192067,2025-10-23 14:51:00,14,Thursday,10,Retweet,platform Twitter content Retweet category Entertainment sentiment Negative tier Macro,1402,17,0,4669,152,22637,English,True,False,0,False,False,False,False,4821,0.025100615930899114,0.024309225426543863,0.000791390504355251,0.11785991346769617,0.21296991650837124,43,0,0,afternoon,long,many,none,medium,medium,0,0,0
YouTube_Macro,Education,414158,2025-10-23 16:09:00,16,Thursday,10,Short,platform YouTube content Short category Education sentiment Neutral tier Macro,333,7,0,1412,930,576883,English,True,False,0,False,False,False,False,2342,0.005654846701017486,0.003409326875250508,0.002245519825766978,1.3929056060730445,0.00405974868387524,43,0,0,afternoon,long,many,none,low,large,0,1,1
Instagram_Macro,Travel,302141,2025-10-23 22:31:00,22,Thursday,10,Carousel,platform Instagram content Carousel category Travel sentiment Positive tier Macro,1253,23,0,6027,160,11181,English,True,False,0,False,False,False,False,6187,0.020477194422471628,0.01994764034010611,0.0005295540823655181,0.03700590121830536,0.5533494320722655,43,0,0,night,long,many,none,medium,medium,0,0,0
YouTube_Mid-tier,Gaming,95105,2025-10-24 01:12:00,1,Friday,10,Short,platform YouTube content Short category Gaming sentiment Positive tier Mid-tier,575,27,0,9436,338,975132,English,True,False,0,False,False,False,False,9774,0.10277062194416697,0.09921665527574786,0.0035539666684191156,10.25321486777772,0.010023258389633404,43,0,0,night,long,many,none,high,small,1,1,1
Instagram_Macro,Health,107337,2025-10-24 16:05:00,16,Friday,10,Carousel,platform Instagram content Carousel category Health sentiment Neutral tier Macro,1176,0,0,3031,473,5596,English,True,False,0,False,False,False,False,3504,0.03264484753626429,0.028238165776945507,0.004406681759318781,0.05213486495802938,0.6261615439599714,43,0,0,afternoon,long,none,none,medium,small,0,0,1
Instagram_Macro,Business,257762,2025-10-24 19:38:00,19,Friday,10,Photo,platform Instagram content Photo category Business sentiment Neutral tier Macro,799,24,0,2068,448,16415,English,True,False,0,False,False,False,False,2516,0.009760942264569642,0.00802290485021066,0.0017380374143589822,0.06368277713549708,0.1532744441060006,43,0,0,evening,long,many,none,low,medium,0,0,0
Instagram_Macro,Education,405159,2025-10-24 22:18:00,22,Friday,10,Photo,platform Instagram content Photo category Education sentiment Neutral tier Macro,808,12,0,8193,355,46390,English,True,False,0,False,False,False,False,8548,0.0210978899641869,0.02022169074363398,0.0008761992205529187,0.11449825870830958,0.18426384996766546,43,0,0,night,long,many,none,medium,large,0,0,0
Instagram_Macro,Gaming,491143,2025-10-25 00:09:00,0,Saturday,10,Story,platform Instagram content Story category Gaming sentiment Neutral tier Macro,1186,17,0,8361,278,26396,English,True,False,0,False,False,False,False,8639,0.017589581852943032,0.01702355525783733,0.0005660265951057024,0.053744021598597556,0.32728443703591453,43,0,0,night,long,many,none,medium,large,0,0,0
Instagram_Macro,Entertainment,241399,2025-10-25 02:01:00,2,Saturday,10,Photo,platform Instagram content Photo category Entertainment sentiment Positive tier Macro,958,17,0,2659,139,19110,English,True,False,0,False,False,False,False,2798,0.011590768810144201,0.011014958636945472,0.0005758101731987291,0.07916354251674614,0.14641548927263212,43,0,0,night,long,many,none,medium,medium,0,0,0
Instagram_Macro,Business,179117,2025-10-25 04:58:00,4,Saturday,10,Story,platform Instagram content Story category Business sentiment Positive tier Macro,935,16,0,1803,352,3775,English,True,False,0,False,False,False,False,2155,0.012031242148986416,0.010066046215602092,0.001965195933384324,0.021075609796948364,0.5708609271523178,43,0,0,night,long,many,none,medium,medium,0,0,1
Facebook_Mid-tier,Gaming,72399,2025-10-25 09:01:00,9,Saturday,10,Story,platform Facebook content Story category Gaming sentiment Positive tier Mid-tier,1883,26,0,3291,236,53763,English,True,False,0,False,False,False,False,3527,0.048716142488155915,0.045456428956201056,0.0032597135319548613,0.7425931297393611,0.06560273794245113,43,0,0,morning,long,many,none,high,small,1,1,1
TikTok_Macro,Sports,348722,2025-10-25 11:00:00,11,Saturday,10,Duet,platform TikTok content Duet category Sports sentiment Neutral tier Macro,436,16,0,42944,1043,46423,English,True,False,0,False,False,False,False,43987,0.12613772575289198,0.12314680461800517,0.0029909211348868154,0.13312323283303032,0.9475260108136053,43,0,0,morning,long,many,none,high,large,1,0,1
TikTok_Macro,Fitness,122725,2025-10-25 11:48:00,11,Saturday,10,Duet,platform TikTok content Duet category Fitness sentiment Positive tier Macro,222,17,0,25968,560,108018,English,True,False,0,False,False,False,False,26528,0.21615807700142595,0.21159502953758402,0.004563047463841923,0.8801629659808515,0.24558869817993298,43,0,0,morning,long,many,none,high,small,1,1,1
Instagram_Mid-tier,Fashion,70479,2025-10-25 13:56:00,13,Saturday,10,Carousel,platform Instagram content Carousel category Fashion sentiment Neutral tier Mid-tier,889,8,0,5884,326,9193,English,True,False,0,False,False,False,False,6210,0.08811135231771165,0.08348586103662084,0.004625491281090821,0.13043601640204883,0.6755139780267595,43,0,0,afternoon,long,many,none,high,small,1,0,1
TikTok_Micro,Fashion,14512,2025-10-25 18:51:00,18,Saturday,10,Video,platform TikTok content Video category Fashion sentiment Negative tier Micro,339,10,0,17719,1929,62477,English,True,False,0,False,False,False,False,19648,1.3539140022050717,1.220989525909592,0.1329244762954796,4.305195700110254,0.3144837300126447,43,1,0,evening,long,many,none,high,small,1,1,1
TikTok_Macro,Sports,384786,2025-10-26 00:07:00,0,Sunday,10,Stitch,platform TikTok content Stitch category Sports sentiment Neutral tier Macro,91,13,0,14432,1657,486311,English,True,False,0,False,False,False,False,16089,0.04181285181893312,0.037506562089057296,0.004306289729875827,1.2638479570462542,0.03308376738342336,43,0,0,night,medium,many,none,high,large,1,1,1
Facebook_Macro,Health,149953,2025-10-26 04:41:00,4,Sunday,10,Video,platform Facebook content Video category Health sentiment Positive tier Macro,123,29,0,3832,221,60147,English,True,False,0,False,False,False,False,4053,0.027028468920261683,0.025554673797789973,0.0014737951224717079,0.40110567977966427,0.06738490697790414,43,1,0,night,medium,many,none,medium,small,0,0,0
TikTok_Macro,Education,267877,2025-10-26 04:54:00,4,Sunday,10,Stitch,platform TikTok content Stitch category Education sentiment Positive tier Macro,78,6,0,24800,321,216945,English,True,False,0,False,False,False,False,25121,0.09377811458243895,0.09257980341724001,0.0011983111651989533,0.8098679617884328,0.11579432575076633,43,0,0,night,medium,many,none,high,medium,1,1,0
TikTok_Macro,Technology,388846,2025-10-26 05:03:00,5,Sunday,10,Video,platform TikTok content Video category Technology sentiment Neutral tier Macro,458,12,0,42653,1978,8625,English,True,False,0,False,False,False,False,44631,0.11477808695473272,0.10969124023392295,0.005086846720809781,0.022181017677949624,5.174608695652174,43,1,0,night,long,many,none,high,large,1,0,1
Instagram_Macro,Technology,252397,2025-10-26 10:06:00,10,Sunday,10,Carousel,platform Instagram content Carousel category Technology sentiment Neutral tier Macro,1254,17,0,1107,92,27139,English,False,False,0,False,False,False,False,1199,0.0047504526598969084,0.004385947535034093,0.00036450512486281534,0.10752504982230375,0.044179962415711704,43,0,0,morning,long,many,none,low,medium,0,0,0
Twitter_Mid-tier,Gaming,72105,2025-10-26 12:14:00,12,Sunday,10,Retweet,platform Twitter content Retweet category Gaming sentiment Positive tier Mid-tier,1868,29,0,1899,86,24082,English,True,False,0,False,False,False,False,1985,0.027529297552180847,0.026336592469315582,0.001192705082865266,0.33398516052978294,0.08242670874512084,43,0,0,afternoon,long,many,none,medium,small,0,0,0
TikTok_Macro,Food,423413,2025-10-26 12:49:00,12,Sunday,10,Duet,platform TikTok content Duet category Food sentiment Positive tier Macro,500,29,0,41324,1783,458680,English,True,False,0,False,False,False,False,43107,0.10180839983656619,0.09759738128021576,0.004211018556350419,1.0832921993420135,0.09398055289090433,43,0,0,afternoon,long,many,none,high,large,1,1,1
TikTok_Macro,Entertainment,373634,2025-10-26 13:07:00,13,Sunday,10,Stitch,platform TikTok content Stitch category Entertainment sentiment Positive tier Macro,583,24,0,47071,794,176960,English,True,False,0,False,False,False,False,47865,0.1281066498230889,0.12598157555254608,0.0021250742705428306,0.4736185679033493,0.27048485533453887,43,0,0,afternoon,long,many,none,high,large,1,1,1
Twitter_Macro,Gaming,260963,2025-10-26 14:26:00,14,Sunday,10,Thread,platform Twitter content Thread category Gaming sentiment Neutral tier Macro,1319,15,0,2216,76,70543,English,True,False,0,False,False,False,False,2292,0.008782854274360733,0.008491625249556451,0.0002912290248042826,0.27031801443116454,0.032490821201253135,43,0,0,afternoon,long,many,none,low,medium,0,0,0
Twitter_Macro,Technology,227197,2025-10-26 17:11:00,17,Sunday,10,Poll,platform Twitter content Poll category Technology sentiment Negative tier Macro,1837,23,0,195,55,81642,English,False,False,0,False,False,False,False,250,0.0011003666421651695,0.0008582859808888322,0.00024208066127633728,0.35934453359859503,0.003062149383895544,43,0,0,evening,long,many,none,low,medium,0,0,0
Facebook_Macro,Education,201302,2025-10-26 20:04:00,20,Sunday,10,Video,platform Facebook content Video category Education sentiment Neutral tier Macro,557,17,0,2177,131,27642,English,True,False,0,False,False,False,False,2308,0.011465360503124659,0.010814596973701206,0.0006507635294234533,0.1373160723688786,0.08349612907893784,43,1,0,evening,long,many,none,low,medium,0,0,0
