business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style
Twitter_Macro,Health,150319,2025-07-15 05:30:00,5,Tuesday,7,Poll,platform Twitter content Poll category Health sentiment Negative tier Macro,69,8,0,21,147,28955,English,False,False,0,False,False,False,False
Twitter_Macro,Health,212941,2025-07-15 08:15:00,8,Tuesday,7,Retweet,platform Twitter content Retweet category Health sentiment Neutral tier Macro,733,5,0,1867,96,38336,English,True,False,0,False,False,False,False
Facebook_Macro,Business,496283,2025-07-15 12:06:00,12,Tuesday,7,Story,platform Facebook content Story category Business sentiment Negative tier Macro,1120,18,0,3564,222,69574,English,False,False,0,False,False,False,False
Instagram_Macro,Lifestyle,365841,2025-07-15 14:29:00,14,Tuesday,7,Reel,platform Instagram content Reel category Lifestyle sentiment Positive tier Macro,288,0,0,9405,371,40786,English,True,False,0,False,False,False,False
Twitter_Macro,Fitness,172954,2025-07-15 14:57:00,14,Tuesday,7,Poll,platform Twitter content Poll category Fitness sentiment Positive tier Macro,1985,28,0,3901,152,2999,English,True,False,0,False,False,False,False
Instagram_Macro,Education,382081,2025-07-15 15:58:00,15,Tuesday,7,Carousel,platform Instagram content Carousel category Education sentiment Positive tier Macro,1795,26,0,664,11,36758,English,True,False,0,False,False,False,False
Instagram_Macro,Food,301108,2025-07-16 01:00:00,1,Wednesday,7,Story,platform Instagram content Story category Food sentiment Positive tier Macro,972,9,0,1415,181,5252,English,True,False,0,False,False,False,False
Instagram_Macro,Gaming,419190,2025-07-16 02:18:00,2,Wednesday,7,Story,platform Instagram content Story category Gaming sentiment Neutral tier Macro,904,11,0,8850,313,2864,English,True,False,0,False,False,False,False
Twitter_Macro,Fitness,196815,2025-07-16 04:59:00,4,Wednesday,7,Thread,platform Twitter content Thread category Fitness sentiment Neutral tier Macro,355,17,0,3350,206,12218,English,True,False,0,False,False,False,False
Instagram_Macro,Fitness,325194,2025-07-16 08:46:00,8,Wednesday,7,Story,platform Instagram content Story category Fitness sentiment Positive tier Macro,853,29,0,348,343,16661,English,True,False,0,False,False,False,False
TikTok_Macro,Fitness,106784,2025-07-16 14:41:00,14,Wednesday,7,Duet,platform TikTok content Duet category Fitness sentiment Positive tier Macro,93,18,0,46013,1368,102052,English,True,False,0,False,False,False,False
Twitter_Macro,Entertainment,330599,2025-07-16 16:07:00,16,Wednesday,7,Thread,platform Twitter content Thread category Entertainment sentiment Neutral tier Macro,1598,21,0,2858,4,37994,English,True,False,0,False,False,False,False
LinkedIn_Macro,Travel,317272,2025-07-17 00:46:00,0,Thursday,7,Poll,platform LinkedIn content Poll category Travel sentiment Positive tier Macro,54,8,0,1524,122,7763,English,False,False,0,False,False,False,False
TikTok_Macro,Technology,156542,2025-07-17 01:29:00,1,Thursday,7,Stitch,platform TikTok content Stitch category Technology sentiment Neutral tier Macro,364,10,0,44520,856,438714,English,True,False,0,False,False,False,False
TikTok_Macro,Education,103234,2025-07-17 03:03:00,3,Thursday,7,Stitch,platform TikTok content Stitch category Education sentiment Positive tier Macro,87,10,0,43127,1302,141746,English,True,False,0,False,False,False,False
LinkedIn_Macro,Fitness,328528,2025-07-17 07:06:00,7,Thursday,7,Poll,platform LinkedIn content Poll category Fitness sentiment Neutral tier Macro,1770,7,0,730,125,11508,English,False,False,0,False,False,False,False
Facebook_Micro,Travel,16549,2025-07-17 08:16:00,8,Thursday,7,Live,platform Facebook content Live category Travel sentiment Positive tier Micro,77,22,0,852,130,66502,English,True,False,0,False,False,False,False
LinkedIn_Macro,Food,138092,2025-07-17 10:22:00,10,Thursday,7,Document,platform LinkedIn content Document category Food sentiment Neutral tier Macro,1700,11,0,113,77,3067,English,False,False,0,False,False,False,False
TikTok_Macro,Fashion,209069,2025-07-17 15:03:00,15,Thursday,7,Duet,platform TikTok content Duet category Fashion sentiment Neutral tier Macro,434,6,0,1119,987,287414,English,True,False,0,False,False,False,False
Instagram_Macro,Education,229098,2025-07-17 17:18:00,17,Thursday,7,Story,platform Instagram content Story category Education sentiment Negative tier Macro,1082,22,0,2896,159,26508,English,False,False,0,False,False,False,False
LinkedIn_Micro,Lifestyle,43349,2025-07-18 03:19:00,3,Friday,7,Document,platform LinkedIn content Document category Lifestyle sentiment Positive tier Micro,764,29,0,1151,91,14612,English,False,False,0,False,False,False,False
LinkedIn_Macro,Fitness,115798,2025-07-18 04:39:00,4,Friday,7,Post,platform LinkedIn content Post category Fitness sentiment Negative tier Macro,220,19,0,744,70,11507,English,False,False,0,False,False,False,False
YouTube_Macro,Gaming,429532,2025-07-18 11:22:00,11,Friday,7,Community Post,platform YouTube content Community Post category Gaming sentiment Positive tier Macro,1916,1,0,9820,682,385891,English,True,False,0,False,False,False,False
TikTok_Macro,Fitness,451011,2025-07-18 20:18:00,20,Friday,7,Video,platform TikTok content Video category Fitness sentiment Positive tier Macro,450,10,0,35901,745,207267,English,False,False,0,False,False,False,False
Facebook_Macro,Technology,181126,2025-07-18 22:27:00,22,Friday,7,Post,platform Facebook content Post category Technology sentiment Positive tier Macro,207,14,0,5680,222,18813,English,True,False,0,False,False,False,False
Instagram_Mid-tier,Health,95345,2025-07-18 22:48:00,22,Friday,7,Reel,platform Instagram content Reel category Health sentiment Neutral tier Mid-tier,392,20,0,6102,308,18526,English,True,False,0,False,False,False,False
Facebook_Macro,Fashion,348032,2025-07-18 23:55:00,23,Friday,7,Story,platform Facebook content Story category Fashion sentiment Positive tier Macro,1079,27,0,4504,250,17262,English,False,False,0,False,False,False,False
Facebook_Macro,Travel,398357,2025-07-19 02:10:00,2,Saturday,7,Post,platform Facebook content Post category Travel sentiment Neutral tier Macro,108,15,0,5109,241,47909,English,False,False,0,False,False,False,False
Instagram_Macro,Gaming,429584,2025-07-19 05:21:00,5,Saturday,7,Carousel,platform Instagram content Carousel category Gaming sentiment Positive tier Macro,1703,0,0,750,61,18424,English,False,False,0,False,False,False,False
Instagram_Macro,Fitness,117461,2025-07-19 06:37:00,6,Saturday,7,Story,platform Instagram content Story category Fitness sentiment Negative tier Macro,1676,17,0,6862,44,17770,English,False,False,0,False,False,False,False
TikTok_Macro,Education,144798,2025-07-19 12:19:00,12,Saturday,7,Stitch,platform TikTok content Stitch category Education sentiment Neutral tier Macro,431,26,0,18101,588,387907,English,True,False,0,False,False,False,False
YouTube_Macro,Technology,133965,2025-07-19 13:05:00,13,Saturday,7,Live,platform YouTube content Live category Technology sentiment Positive tier Macro,244,14,0,15584,750,61155,English,True,False,0,False,False,False,False
TikTok_Macro,Sports,194354,2025-07-19 14:24:00,14,Saturday,7,Duet,platform TikTok content Duet category Sports sentiment Positive tier Macro,270,18,0,12371,1106,299319,English,True,False,0,False,False,False,False
Twitter_Mid-tier,Health,80619,2025-07-19 14:46:00,14,Saturday,7,Retweet,platform Twitter content Retweet category Health sentiment Neutral tier Mid-tier,1795,16,0,4181,288,98510,English,True,False,0,False,False,False,False
Facebook_Macro,Sports,312340,2025-07-19 15:03:00,15,Saturday,7,Story,platform Facebook content Story category Sports sentiment Positive tier Macro,1894,1,0,5698,157,50955,English,True,False,0,False,False,False,False
Instagram_Macro,Fashion,381100,2025-07-19 17:24:00,17,Saturday,7,Carousel,platform Instagram content Carousel category Fashion sentiment Positive tier Macro,1894,20,0,5175,345,15162,English,False,False,0,False,False,False,False
LinkedIn_Macro,Entertainment,221673,2025-07-20 02:17:00,2,Sunday,7,Article,platform LinkedIn content Article category Entertainment sentiment Negative tier Macro,365,24,0,1246,60,18174,English,False,False,0,False,False,False,False
Instagram_Micro,Travel,39880,2025-07-20 03:23:00,3,Sunday,7,Photo,platform Instagram content Photo category Travel sentiment Neutral tier Micro,973,8,0,5964,6,23239,English,True,False,0,False,False,False,False
Instagram_Macro,Fashion,382730,2025-07-20 09:46:00,9,Sunday,7,Story,platform Instagram content Story category Fashion sentiment Neutral tier Macro,125,19,0,3100,452,23976,English,True,False,0,False,False,False,False
LinkedIn_Nano,Education,2575,2025-07-20 13:53:00,13,Sunday,7,Post,platform LinkedIn content Post category Education sentiment Neutral tier Nano,1586,11,0,1886,111,8202,English,True,False,0,False,False,False,False
Instagram_Macro,Technology,312306,2025-07-20 16:35:00,16,Sunday,7,Reel,platform Instagram content Reel category Technology sentiment Positive tier Macro,477,4,0,1323,486,25276,English,True,False,0,False,False,False,False
Twitter_Micro,Business,44279,2025-07-20 17:09:00,17,Sunday,7,Retweet,platform Twitter content Retweet category Business sentiment Neutral tier Micro,1549,25,0,602,159,13342,English,False,False,0,False,False,False,False
Instagram_Macro,Entertainment,454217,2025-07-20 20:13:00,20,Sunday,7,Reel,platform Instagram content Reel category Entertainment sentiment Positive tier Macro,78,13,0,1831,271,18760,English,True,False,0,False,False,False,False
YouTube_Macro,Lifestyle,111487,2025-07-21 02:38:00,2,Monday,7,Community Post,platform YouTube content Community Post category Lifestyle sentiment Positive tier Macro,1299,25,0,2126,347,970846,English,True,False,0,False,False,False,False
Facebook_Macro,Lifestyle,242914,2025-07-21 04:12:00,4,Monday,7,Story,platform Facebook content Story category Lifestyle sentiment Neutral tier Macro,1755,19,0,7377,60,17092,English,True,False,0,False,False,False,False
TikTok_Macro,Technology,408648,2025-07-21 05:04:00,5,Monday,7,Video,platform TikTok content Video category Technology sentiment Negative tier Macro,355,9,0,28725,169,128950,English,True,False,0,False,False,False,False
LinkedIn_Macro,Business,366772,2025-07-21 07:37:00,7,Monday,7,Poll,platform LinkedIn content Poll category Business sentiment Positive tier Macro,276,6,0,1991,72,11149,English,True,False,0,False,False,False,False
Facebook_Macro,Lifestyle,173151,2025-07-21 09:59:00,9,Monday,7,Live,platform Facebook content Live category Lifestyle sentiment Neutral tier Macro,335,4,0,7352,80,55616,English,True,False,0,False,False,False,False
Instagram_Micro,Business,42967,2025-07-21 15:02:00,15,Monday,7,Photo,platform Instagram content Photo category Business sentiment Neutral tier Micro,1620,1,0,123,443,7449,English,True,False,0,False,False,False,False
YouTube_Macro,Health,442916,2025-07-21 18:23:00,18,Monday,7,Short,platform YouTube content Short category Health sentiment Neutral tier Macro,126,27,0,16495,391,216192,English,True,False,0,False,False,False,False
YouTube_Micro,Sports,28212,2025-07-21 21:34:00,21,Monday,7,Live,platform YouTube content Live category Sports sentiment Positive tier Micro,518,18,0,128,562,434951,English,True,False,0,False,False,False,False
Twitter_Macro,Gaming,331770,2025-07-21 23:59:00,23,Monday,7,Tweet,platform Twitter content Tweet category Gaming sentiment Neutral tier Macro,1863,0,0,1786,122,43801,English,True,False,0,False,False,False,False
Instagram_Macro,Entertainment,483045,2025-07-22 03:09:00,3,Tuesday,7,Story,platform Instagram content Story category Entertainment sentiment Positive tier Macro,841,24,0,7648,260,5128,English,True,False,0,False,False,False,False
YouTube_Macro,Lifestyle,228227,2025-07-22 03:52:00,3,Tuesday,7,Community Post,platform YouTube content Community Post category Lifestyle sentiment Positive tier Macro,646,20,0,8375,389,350152,English,True,False,0,False,False,False,False
Facebook_Macro,Education,392414,2025-07-22 12:53:00,12,Tuesday,7,Live,platform Facebook content Live category Education sentiment Positive tier Macro,599,7,0,415,11,78500,English,True,False,0,False,False,False,False
LinkedIn_Micro,Health,20046,2025-07-23 08:08:00,8,Wednesday,7,Article,platform LinkedIn content Article category Health sentiment Neutral tier Micro,706,27,0,769,137,23766,English,True,False,0,False,False,False,False
Facebook_Macro,Gaming,267294,2025-07-23 08:56:00,8,Wednesday,7,Video,platform Facebook content Video category Gaming sentiment Neutral tier Macro,188,25,0,7127,197,65820,English,True,False,0,False,False,False,False
Instagram_Macro,Lifestyle,249116,2025-07-23 10:31:00,10,Wednesday,7,Reel,platform Instagram content Reel category Lifestyle sentiment Negative tier Macro,522,4,0,2360,162,24501,English,False,False,0,False,False,False,False
Instagram_Macro,Fitness,219752,2025-07-23 11:07:00,11,Wednesday,7,Story,platform Instagram content Story category Fitness sentiment Positive tier Macro,56,5,0,6316,231,5360,English,True,False,0,False,False,False,False
Facebook_Macro,Business,137445,2025-07-23 12:35:00,12,Wednesday,7,Live,platform Facebook content Live category Business sentiment Positive tier Macro,409,19,0,3942,359,44884,English,False,False,0,False,False,False,False
Twitter_Macro,Fashion,412440,2025-07-23 14:45:00,14,Wednesday,7,Retweet,platform Twitter content Retweet category Fashion sentiment Positive tier Macro,431,14,0,1282,101,76439,English,True,False,0,False,False,False,False
TikTok_Macro,Education,164900,2025-07-23 17:50:00,17,Wednesday,7,Stitch,platform TikTok content Stitch category Education sentiment Neutral tier Macro,112,12,0,34091,1917,343623,English,True,False,0,False,False,False,False
TikTok_Macro,Food,457797,2025-07-23 21:45:00,21,Wednesday,7,Duet,platform TikTok content Duet category Food sentiment Positive tier Macro,194,1,0,44613,1283,340988,English,True,False,0,False,False,False,False
Instagram_Micro,Entertainment,29187,2025-07-24 01:01:00,1,Thursday,7,Carousel,platform Instagram content Carousel category Entertainment sentiment Positive tier Micro,1389,16,0,8101,466,7613,English,True,False,0,False,False,False,False
Twitter_Macro,Entertainment,168244,2025-07-24 07:43:00,7,Thursday,7,Retweet,platform Twitter content Retweet category Entertainment sentiment Neutral tier Macro,112,15,0,3409,284,28180,English,False,False,0,False,False,False,False
Instagram_Macro,Gaming,174074,2025-07-24 08:57:00,8,Thursday,7,Story,platform Instagram content Story category Gaming sentiment Positive tier Macro,1830,2,0,9211,278,47221,English,True,False,0,False,False,False,False
Instagram_Macro,Business,139793,2025-07-24 11:05:00,11,Thursday,7,Reel,platform Instagram content Reel category Business sentiment Positive tier Macro,218,6,0,1992,425,18215,English,True,False,0,False,False,False,False
Facebook_Macro,Health,469956,2025-07-24 15:11:00,15,Thursday,7,Story,platform Facebook content Story category Health sentiment Negative tier Macro,1498,23,0,2411,77,12475,English,True,False,0,False,False,False,False
TikTok_Macro,Travel,425030,2025-07-24 17:00:00,17,Thursday,7,Duet,platform TikTok content Duet category Travel sentiment Positive tier Macro,259,24,0,31379,1360,80974,English,True,False,0,False,False,False,False
Instagram_Macro,Technology,340109,2025-07-25 00:23:00,0,Friday,7,Story,platform Instagram content Story category Technology sentiment Positive tier Macro,467,7,0,4130,403,11271,English,True,False,0,False,False,False,False
YouTube_Micro,Health,24253,2025-07-25 00:44:00,0,Friday,7,Live,platform YouTube content Live category Health sentiment Neutral tier Micro,455,16,0,11361,666,512133,English,False,False,0,False,False,False,False
TikTok_Macro,Health,422837,2025-07-25 05:18:00,5,Friday,7,Duet,platform TikTok content Duet category Health sentiment Negative tier Macro,45,25,0,5163,1595,355579,English,True,False,0,False,False,False,False
TikTok_Macro,Business,156438,2025-07-25 13:38:00,13,Friday,7,Video,platform TikTok content Video category Business sentiment Neutral tier Macro,546,21,0,597,1779,206664,English,True,False,0,False,False,False,False
Twitter_Macro,Sports,120064,2025-07-25 13:47:00,13,Friday,7,Tweet,platform Twitter content Tweet category Sports sentiment Neutral tier Macro,1091,11,0,2873,236,81263,English,True,False,0,False,False,False,False
Facebook_Macro,Lifestyle,258108,2025-07-25 18:44:00,18,Friday,7,Story,platform Facebook content Story category Lifestyle sentiment Neutral tier Macro,1217,7,0,6790,129,68071,English,True,False,0,False,False,False,False
Instagram_Macro,Gaming,421747,2025-07-25 19:03:00,19,Friday,7,Reel,platform Instagram content Reel category Gaming sentiment Neutral tier Macro,592,22,0,4140,471,12875,English,True,False,0,False,False,False,False
TikTok_Macro,Fitness,133001,2025-07-25 20:39:00,20,Friday,7,Stitch,platform TikTok content Stitch category Fitness sentiment Positive tier Macro,102,7,0,12566,238,300305,English,True,False,0,False,False,False,False
Facebook_Macro,Gaming,354408,2025-07-25 23:56:00,23,Friday,7,Live,platform Facebook content Live category Gaming sentiment Neutral tier Macro,66,15,0,5674,331,57125,English,True,False,0,False,False,False,False
TikTok_Mid-tier,Fashion,81798,2025-07-26 01:27:00,1,Saturday,7,Duet,platform TikTok content Duet category Fashion sentiment Neutral tier Mid-tier,184,13,0,45348,236,84029,English,True,False,0,False,False,False,False
Instagram_Macro,Food,371385,2025-07-26 01:37:00,1,Saturday,7,Reel,platform Instagram content Reel category Food sentiment Positive tier Macro,466,16,0,7424,39,32826,English,True,False,0,False,False,False,False
Twitter_Macro,Business,257683,2025-07-26 02:12:00,2,Saturday,7,Tweet,platform Twitter content Tweet category Business sentiment Positive tier Macro,398,29,0,3581,262,53956,English,True,False,0,False,False,False,False
Facebook_Micro,Fashion,10517,2025-07-26 05:43:00,5,Saturday,7,Live,platform Facebook content Live category Fashion sentiment Neutral tier Micro,313,25,0,4912,299,45897,English,True,False,0,False,False,False,False
TikTok_Macro,Sports,164096,2025-07-26 06:30:00,6,Saturday,7,Stitch,platform TikTok content Stitch category Sports sentiment Neutral tier Macro,412,16,0,10007,472,456095,English,True,False,0,False,False,False,False
Twitter_Macro,Gaming,352855,2025-07-26 07:36:00,7,Saturday,7,Thread,platform Twitter content Thread category Gaming sentiment Positive tier Macro,229,14,0,1711,246,67640,English,True,False,0,False,False,False,False
Facebook_Macro,Lifestyle,104534,2025-07-26 18:22:00,18,Saturday,7,Video,platform Facebook content Video category Lifestyle sentiment Positive tier Macro,209,2,0,7981,146,21207,English,True,False,0,False,False,False,False
YouTube_Macro,Food,231144,2025-07-26 19:44:00,19,Saturday,7,Community Post,platform YouTube content Community Post category Food sentiment Negative tier Macro,1342,9,0,19860,533,478060,English,False,False,0,False,False,False,False
YouTube_Macro,Education,351334,2025-07-26 19:53:00,19,Saturday,7,Short,platform YouTube content Short category Education sentiment Positive tier Macro,549,29,0,4797,301,790266,English,True,False,0,False,False,False,False
Twitter_Macro,Sports,461309,2025-07-27 11:57:00,11,Sunday,7,Poll,platform Twitter content Poll category Sports sentiment Positive tier Macro,1370,29,0,3389,25,50203,English,True,False,0,False,False,False,False
Twitter_Macro,Sports,259987,2025-07-27 13:27:00,13,Sunday,7,Tweet,platform Twitter content Tweet category Sports sentiment Negative tier Macro,1825,25,0,3914,264,15481,English,False,False,0,False,False,False,False
Facebook_Macro,Business,165915,2025-07-27 13:29:00,13,Sunday,7,Post,platform Facebook content Post category Business sentiment Negative tier Macro,1000,22,0,6197,223,15429,English,True,False,0,False,False,False,False
Instagram_Macro,Business,468634,2025-07-27 13:39:00,13,Sunday,7,Reel,platform Instagram content Reel category Business sentiment Negative tier Macro,525,8,0,933,13,9915,English,True,False,0,False,False,False,False
Facebook_Macro,Gaming,467902,2025-07-27 23:17:00,23,Sunday,7,Video,platform Facebook content Video category Gaming sentiment Positive tier Macro,340,29,0,7655,97,53021,English,True,False,0,False,False,False,False
Facebook_Macro,Fitness,138771,2025-07-28 00:07:00,0,Monday,7,Video,platform Facebook content Video category Fitness sentiment Negative tier Macro,563,24,0,6935,284,63309,English,True,False,0,False,False,False,False
TikTok_Macro,Entertainment,160572,2025-07-28 00:09:00,0,Monday,7,Duet,platform TikTok content Duet category Entertainment sentiment Neutral tier Macro,199,26,0,44692,807,338393,English,True,False,0,False,False,False,False
Facebook_Macro,Health,175208,2025-07-28 06:45:00,6,Monday,7,Post,platform Facebook content Post category Health sentiment Positive tier Macro,928,25,0,7278,270,20146,English,True,False,0,False,False,False,False
TikTok_Micro,Fashion,33088,2025-07-28 10:58:00,10,Monday,7,Duet,platform TikTok content Duet category Fashion sentiment Neutral tier Micro,387,1,0,9738,357,149294,English,True,False,0,False,False,False,False
Facebook_Macro,Food,468048,2025-07-28 12:15:00,12,Monday,7,Video,platform Facebook content Video category Food sentiment Neutral tier Macro,147,9,0,3672,289,46623,English,True,False,0,False,False,False,False
Facebook_Macro,Gaming,476294,2025-07-28 13:25:00,13,Monday,7,Post,platform Facebook content Post category Gaming sentiment Positive tier Macro,1465,6,0,2407,146,21415,English,False,False,0,False,False,False,False
TikTok_Macro,Business,310168,2025-07-28 19:47:00,19,Monday,7,Duet,platform TikTok content Duet category Business sentiment Positive tier Macro,234,5,0,30896,1051,88127,English,True,False,0,False,False,False,False
Instagram_Mid-tier,Fitness,71232,2025-07-29 03:16:00,3,Tuesday,7,Carousel,platform Instagram content Carousel category Fitness sentiment Neutral tier Mid-tier,645,13,0,9196,201,22231,English,True,False,0,False,False,False,False
Instagram_Macro,Entertainment,151431,2025-07-29 05:29:00,5,Tuesday,7,Reel,platform Instagram content Reel category Entertainment sentiment Neutral tier Macro,556,6,0,7200,358,14361,English,True,False,0,False,False,False,False
Facebook_Macro,Gaming,129701,2025-07-29 05:32:00,5,Tuesday,7,Story,platform Facebook content Story category Gaming sentiment Positive tier Macro,810,24,0,2650,319,3473,English,True,False,0,False,False,False,False
TikTok_Macro,Travel,472133,2025-07-29 08:54:00,8,Tuesday,7,Stitch,platform TikTok content Stitch category Travel sentiment Negative tier Macro,470,21,0,10065,1339,59784,English,True,False,0,False,False,False,False
Facebook_Macro,Sports,133476,2025-07-29 10:42:00,10,Tuesday,7,Post,platform Facebook content Post category Sports sentiment Neutral tier Macro,678,7,0,5997,233,65271,English,True,False,0,False,False,False,False
TikTok_Macro,Business,491285,2025-07-29 13:51:00,13,Tuesday,7,Stitch,platform TikTok content Stitch category Business sentiment Positive tier Macro,128,18,0,2986,1066,188552,English,True,False,0,False,False,False,False
LinkedIn_Macro,Entertainment,332472,2025-07-29 22:17:00,22,Tuesday,7,Post,platform LinkedIn content Post category Entertainment sentiment Positive tier Macro,1296,17,0,1555,33,16430,English,False,False,0,False,False,False,False
Instagram_Macro,Education,355940,2025-07-29 22:56:00,22,Tuesday,7,Reel,platform Instagram content Reel category Education sentiment Negative tier Macro,274,5,0,9565,183,1391,English,False,False,0,False,False,False,False
Instagram_Macro,Food,202601,2025-07-30 02:19:00,2,Wednesday,7,Photo,platform Instagram content Photo category Food sentiment Positive tier Macro,1259,3,0,2848,440,34761,English,False,False,0,False,False,False,False
LinkedIn_Macro,Education,381077,2025-07-30 14:52:00,14,Wednesday,7,Poll,platform LinkedIn content Poll category Education sentiment Positive tier Macro,111,13,0,1037,115,17234,English,True,False,0,False,False,False,False
TikTok_Macro,Lifestyle,376726,2025-07-30 15:49:00,15,Wednesday,7,Stitch,platform TikTok content Stitch category Lifestyle sentiment Neutral tier Macro,390,3,0,27415,638,184577,English,True,False,0,False,False,False,False
TikTok_Mid-tier,Technology,71055,2025-07-30 17:13:00,17,Wednesday,7,Video,platform TikTok content Video category Technology sentiment Positive tier Mid-tier,222,21,0,41653,1434,464608,English,True,False,0,False,False,False,False
TikTok_Macro,Entertainment,217077,2025-07-30 19:27:00,19,Wednesday,7,Duet,platform TikTok content Duet category Entertainment sentiment Negative tier Macro,55,29,0,37213,774,155170,English,False,False,0,False,False,False,False
YouTube_Macro,Education,258326,2025-07-31 01:35:00,1,Thursday,7,Video,platform YouTube content Video category Education sentiment Positive tier Macro,593,25,0,3823,385,803251,English,True,False,0,False,False,False,False
Instagram_Macro,Gaming,402382,2025-07-31 01:52:00,1,Thursday,7,Reel,platform Instagram content Reel category Gaming sentiment Positive tier Macro,287,0,0,4518,492,28117,English,True,False,0,False,False,False,False
Instagram_Macro,Technology,242044,2025-07-31 03:03:00,3,Thursday,7,Photo,platform Instagram content Photo category Technology sentiment Positive tier Macro,462,21,0,6860,77,38630,English,True,False,0,False,False,False,False
Instagram_Macro,Food,462416,2025-07-31 04:36:00,4,Thursday,7,Reel,platform Instagram content Reel category Food sentiment Positive tier Macro,178,8,0,7043,466,41525,English,True,False,0,False,False,False,False
Instagram_Macro,Technology,270262,2025-07-31 06:37:00,6,Thursday,7,Carousel,platform Instagram content Carousel category Technology sentiment Neutral tier Macro,1304,21,0,7965,264,22205,English,True,False,0,False,False,False,False
TikTok_Macro,Food,215111,2025-07-31 07:36:00,7,Thursday,7,Video,platform TikTok content Video category Food sentiment Positive tier Macro,236,23,0,2264,467,249525,English,True,False,0,False,False,False,False
LinkedIn_Nano,Education,3966,2025-07-31 08:03:00,8,Thursday,7,Post,platform LinkedIn content Post category Education sentiment Neutral tier Nano,855,11,0,1998,60,3811,English,True,False,0,False,False,False,False
Facebook_Macro,Food,157579,2025-07-31 21:41:00,21,Thursday,7,Live,platform Facebook content Live category Food sentiment Positive tier Macro,372,20,0,1127,286,58292,English,True,False,0,False,False,False,False
TikTok_Macro,Education,465383,2025-08-01 05:20:00,5,Friday,8,Duet,platform TikTok content Duet category Education sentiment Positive tier Macro,474,28,0,46736,997,373793,English,True,False,0,False,False,False,False
Facebook_Macro,Sports,147224,2025-08-01 20:40:00,20,Friday,8,Post,platform Facebook content Post category Sports sentiment Neutral tier Macro,1363,6,0,2500,28,5699,English,True,False,0,False,False,False,False
Twitter_Macro,Fashion,420670,2025-08-01 23:58:00,23,Friday,8,Tweet,platform Twitter content Tweet category Fashion sentiment Neutral tier Macro,1785,7,0,1648,14,4372,English,True,False,0,False,False,False,False
TikTok_Macro,Health,186372,2025-08-02 01:50:00,1,Saturday,8,Duet,platform TikTok content Duet category Health sentiment Positive tier Macro,457,22,0,41964,173,334705,English,True,False,0,False,False,False,False
Instagram_Macro,Gaming,129216,2025-08-02 03:59:00,3,Saturday,8,Carousel,platform Instagram content Carousel category Gaming sentiment Negative tier Macro,170,2,0,3404,202,5243,English,True,False,0,False,False,False,False
Instagram_Macro,Technology,139469,2025-08-02 05:12:00,5,Saturday,8,Story,platform Instagram content Story category Technology sentiment Neutral tier Macro,1628,8,0,1330,446,14647,English,True,False,0,False,False,False,False
Twitter_Macro,Travel,190786,2025-08-02 16:20:00,16,Saturday,8,Poll,platform Twitter content Poll category Travel sentiment Positive tier Macro,859,26,0,2011,121,88081,English,True,False,0,False,False,False,False
LinkedIn_Mid-tier,Lifestyle,61351,2025-08-02 21:43:00,21,Saturday,8,Article,platform LinkedIn content Article category Lifestyle sentiment Positive tier Mid-tier,1231,17,0,623,91,11267,English,True,False,0,False,False,False,False
LinkedIn_Macro,Health,449926,2025-08-02 21:50:00,21,Saturday,8,Poll,platform LinkedIn content Poll category Health sentiment Positive tier Macro,1694,12,0,224,71,4236,English,True,False,0,False,False,False,False
Facebook_Micro,Education,38159,2025-08-02 21:55:00,21,Saturday,8,Story,platform Facebook content Story category Education sentiment Negative tier Micro,1273,2,0,2945,245,22836,English,True,False,0,False,False,False,False
YouTube_Macro,Travel,352105,2025-08-02 22:57:00,22,Saturday,8,Video,platform YouTube content Video category Travel sentiment Positive tier Macro,300,25,0,18852,282,151407,English,True,False,0,False,False,False,False
Instagram_Micro,Education,46376,2025-08-02 23:40:00,23,Saturday,8,Story,platform Instagram content Story category Education sentiment Negative tier Micro,408,26,0,1716,226,12642,English,True,False,0,False,False,False,False
Twitter_Macro,Technology,448960,2025-08-03 01:54:00,1,Sunday,8,Thread,platform Twitter content Thread category Technology sentiment Positive tier Macro,1264,3,0,727,159,47579,English,True,False,0,False,False,False,False
Facebook_Micro,Fitness,25935,2025-08-03 05:23:00,5,Sunday,8,Post,platform Facebook content Post category Fitness sentiment Neutral tier Micro,893,6,0,2075,16,25632,English,False,False,0,False,False,False,False
LinkedIn_Macro,Business,456712,2025-08-03 11:51:00,11,Sunday,8,Document,platform LinkedIn content Document category Business sentiment Negative tier Macro,310,22,0,173,94,28215,English,True,False,0,False,False,False,False
TikTok_Macro,Technology,225377,2025-08-03 16:30:00,16,Sunday,8,Duet,platform TikTok content Duet category Technology sentiment Positive tier Macro,309,27,0,41086,236,271116,English,True,False,0,False,False,False,False
TikTok_Macro,Entertainment,333815,2025-08-03 18:37:00,18,Sunday,8,Duet,platform TikTok content Duet category Entertainment sentiment Neutral tier Macro,394,25,0,16594,593,407894,English,True,False,0,False,False,False,False
TikTok_Macro,Entertainment,412256,2025-08-03 20:31:00,20,Sunday,8,Duet,platform TikTok content Duet category Entertainment sentiment Neutral tier Macro,322,6,0,24664,652,378698,English,True,False,0,False,False,False,False
