antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_len,consequent_len,consequent_item,count,antecedent_count,confidence_lower_bound,antecedents_str,consequent_str,min_support,min_confidence,min_lift,max_antecedent_len
"frozenset({'hashtag=night', 'hashtag=قهوة', 'hashtag=today_and_everyday'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,3,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=night, hashtag=today_and_everyday, hashtag=قهوة}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=night', 'hashtag=قهوة', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,3,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=night, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=قهوة}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=night', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=today_and_everyday'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,3,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=night, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",{low_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=نودلز'}),frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,1,1,low_view_rate,1,1,0.20654329147389294,{hashtag=نودلز},{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=نودلز'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=اليوم_وكل_يوم, hashtag=نودلز}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نودلز', 'hashtag=today_and_everyday'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=نودلز}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=today_and_everyday', 'hashtag=نودلز'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,3,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=today_and_everyday, hashtag=اليوم_وكل_يوم, hashtag=نودلز}",{low_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=noodles'}),frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,1,1,low_view_rate,1,1,0.20654329147389294,{hashtag=noodles},{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نودلز', 'hashtag=noodles'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=noodles, hashtag=نودلز}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=noodles'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=noodles, hashtag=اليوم_وكل_يوم}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=noodles', 'hashtag=today_and_everyday'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=noodles, hashtag=today_and_everyday}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=noodles', 'hashtag=نودلز'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,3,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=noodles, hashtag=اليوم_وكل_يوم, hashtag=نودلز}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=نودلز', 'hashtag=noodles', 'hashtag=today_and_everyday'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,3,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=noodles, hashtag=today_and_everyday, hashtag=نودلز}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=noodles', 'hashtag=today_and_everyday'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,3,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=noodles, hashtag=today_and_everyday, hashtag=اليوم_وكل_يوم}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=ginger_twist'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=ginger_twist, hashtag=vanilla_today_and_everyday}",{low_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=عيدالفطرالمبارك'}),frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,1,1,low_view_rate,1,1,0.20654329147389294,{hashtag=عيدالفطرالمبارك},{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=عيدالفطرالمبارك', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=عيدالفطرالمبارك, hashtag=فانيلا_اليوم_وكل_يوم}",{low_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=frenchtoastcup'}),frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,1,1,low_view_rate,1,1,0.20654329147389294,{hashtag=frenchtoastcup},{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=frenchtoastcup'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=frenchtoastcup, hashtag=vanilla_today_and_everyday}",{low_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=japanese_jelly_coffee'}),frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,1,1,low_view_rate,1,1,0.20654329147389294,{hashtag=japanese_jelly_coffee},{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=dessert', 'hashtag=japanese_jelly_coffee'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=dessert, hashtag=japanese_jelly_coffee}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=japanese_jelly_coffee', 'hashtag=vanilla_cake'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=japanese_jelly_coffee, hashtag=vanilla_cake}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=japanese_jelly_coffee'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=japanese_jelly_coffee, hashtag=vanilla_today_and_everyday}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=dessert', 'hashtag=japanese_jelly_coffee', 'hashtag=vanilla_cake'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,3,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=dessert, hashtag=japanese_jelly_coffee, hashtag=vanilla_cake}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=dessert', 'hashtag=japanese_jelly_coffee'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,3,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=dessert, hashtag=japanese_jelly_coffee, hashtag=vanilla_today_and_everyday}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=japanese_jelly_coffee', 'hashtag=vanilla_cake'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,3,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=japanese_jelly_coffee, hashtag=vanilla_cake, hashtag=vanilla_today_and_everyday}",{low_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=matcha'}),frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,1,1,low_view_rate,1,1,0.20654329147389294,{hashtag=matcha},{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=dessert', 'hashtag=matcha'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=dessert, hashtag=matcha}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=matcha', 'hashtag=vanilla_cake'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=matcha, hashtag=vanilla_cake}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=matcha'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=matcha, hashtag=vanilla_today_and_everyday}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=dessert', 'hashtag=matcha', 'hashtag=vanilla_cake'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,3,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=dessert, hashtag=matcha, hashtag=vanilla_cake}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=dessert', 'hashtag=matcha'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,3,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=dessert, hashtag=matcha, hashtag=vanilla_today_and_everyday}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=matcha', 'hashtag=vanilla_cake'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,3,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=matcha, hashtag=vanilla_cake, hashtag=vanilla_today_and_everyday}",{low_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=جنجر_توست'}),frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,1,1,low_view_rate,1,1,0.20654329147389294,{hashtag=جنجر_توست},{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=جنجر_توست', 'hashtag=ginger_twist'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=ginger_twist, hashtag=جنجر_توست}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=جنجر_توست'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=vanilla_today_and_everyday, hashtag=جنجر_توست}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=جنجر_توست', 'hashtag=ginger_twist'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,3,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=ginger_twist, hashtag=vanilla_today_and_everyday, hashtag=جنجر_توست}",{low_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=فرنش_توست'}),frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,1,1,low_view_rate,1,1,0.20654329147389294,{hashtag=فرنش_توست},{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=فرنش_توست', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'low_view_rate'}),0.014084507042253521,0.4084507042253521,0.014084507042253521,1.0,2.4482758620689653,0.008331680222178138,inf,0.5999999999999999,2,1,low_view_rate,1,1,0.20654329147389294,"{hashtag=فانيلا_اليوم_وكل_يوم, hashtag=فرنش_توست}",{low_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=vanilla_cake'}),frozenset({'high_view_rate'}),0.08450704225352113,0.2535211267605634,0.04225352112676056,0.5,1.9722222222222223,0.02082920055544535,1.4929577464788732,0.5384615384615384,1,1,high_view_rate,3,6,0.1876128068994087,{hashtag=vanilla_cake},{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=vanilla_cake'})",frozenset({'high_view_rate'}),0.08450704225352113,0.2535211267605634,0.04225352112676056,0.5,1.9722222222222223,0.02082920055544535,1.4929577464788732,0.5384615384615384,2,1,high_view_rate,3,6,0.1876128068994087,"{hashtag=vanilla_cake, hashtag=vanilla_today_and_everyday}",{high_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=ramadankareem'}),frozenset({'high_view_rate'}),0.08450704225352113,0.2535211267605634,0.04225352112676056,0.5,1.9722222222222223,0.02082920055544535,1.4929577464788732,0.5384615384615384,1,1,high_view_rate,3,6,0.1876128068994087,{hashtag=ramadankareem},{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=ramadankareem', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'high_view_rate'}),0.08450704225352113,0.2535211267605634,0.04225352112676056,0.5,1.9722222222222223,0.02082920055544535,1.4929577464788732,0.5384615384615384,2,1,high_view_rate,3,6,0.1876128068994087,"{hashtag=ramadankareem, hashtag=فانيلا_اليوم_وكل_يوم}",{high_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=vanilla_cake'}),frozenset({'low_view_rate'}),0.08450704225352113,0.4084507042253521,0.04225352112676056,0.5,1.2241379310344827,0.0077365602063082725,1.1830985915492958,0.2,1,1,low_view_rate,3,6,0.1876128068994087,{hashtag=vanilla_cake},{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=vanilla_cake'})",frozenset({'low_view_rate'}),0.08450704225352113,0.4084507042253521,0.04225352112676056,0.5,1.2241379310344827,0.0077365602063082725,1.1830985915492958,0.2,2,1,low_view_rate,3,6,0.1876128068994087,"{hashtag=vanilla_cake, hashtag=vanilla_today_and_everyday}",{low_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=فانيلا', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'high_view_rate'}),0.028169014084507043,0.2535211267605634,0.014084507042253521,0.5,1.9722222222222223,0.006943066851815116,1.4929577464788732,0.5072463768115942,2,1,high_view_rate,1,2,0.09452865480086611,"{hashtag=فانيلا, hashtag=فانيلا_اليوم_وكل_يوم}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=فانيلا'})",frozenset({'high_view_rate'}),0.028169014084507043,0.2535211267605634,0.014084507042253521,0.5,1.9722222222222223,0.006943066851815116,1.4929577464788732,0.5072463768115942,2,1,high_view_rate,1,2,0.09452865480086611,"{hashtag=vanilla_today_and_everyday, hashtag=فانيلا}",{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=فانيلا', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'high_view_rate'}),0.028169014084507043,0.2535211267605634,0.014084507042253521,0.5,1.9722222222222223,0.006943066851815116,1.4929577464788732,0.5072463768115942,3,1,high_view_rate,1,2,0.09452865480086611,"{hashtag=vanilla_today_and_everyday, hashtag=فانيلا, hashtag=فانيلا_اليوم_وكل_يوم}",{high_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=ginger_twist'}),frozenset({'high_view_rate'}),0.028169014084507043,0.2535211267605634,0.014084507042253521,0.5,1.9722222222222223,0.006943066851815116,1.4929577464788732,0.5072463768115942,1,1,high_view_rate,1,2,0.09452865480086611,{hashtag=ginger_twist},{high_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,2,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=desserts, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=cake', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,3,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=cake, hashtag=desserts, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,3,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=desserts, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=كيك', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,3,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=desserts, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=food'}),frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,1,1,avg_view_rate,1,2,0.09452865480086611,{hashtag=food},{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=food'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,2,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=food, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=today_and_everyday', 'hashtag=food'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,2,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=food, hashtag=today_and_everyday}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=كيك', 'hashtag=food'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,2,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=food, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=cake', 'hashtag=food'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,2,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=cake, hashtag=food}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=food', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,2,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=desserts, hashtag=food}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=food'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,3,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=food, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=كيك', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=food'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,3,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=food, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=food', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,3,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=cake, hashtag=food, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=food', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,3,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=desserts, hashtag=food, hashtag=فانيلا_اليوم_وكل_يوم}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=كيك', 'hashtag=today_and_everyday', 'hashtag=food'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,3,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=food, hashtag=today_and_everyday, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=today_and_everyday', 'hashtag=food', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,3,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=cake, hashtag=food, hashtag=today_and_everyday}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=today_and_everyday', 'hashtag=food', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,3,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=desserts, hashtag=food, hashtag=today_and_everyday}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=food', 'hashtag=كيك', 'hashtag=cake'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,3,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=cake, hashtag=food, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=كيك', 'hashtag=food', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,3,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=desserts, hashtag=food, hashtag=كيك}",{avg_view_rate},0.01,0.4,1.2,3
"frozenset({'hashtag=cake', 'hashtag=food', 'hashtag=desserts'})",frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,3,1,avg_view_rate,1,2,0.09452865480086611,"{hashtag=cake, hashtag=desserts, hashtag=food}",{avg_view_rate},0.01,0.4,1.2,3
frozenset({'hashtag=طعام'}),frozenset({'avg_view_rate'}),0.028169014084507043,0.3380281690140845,0.014084507042253521,0.5,1.4791666666666667,0.004562586788335647,1.323943661971831,0.3333333333333333,1,1,avg_view_rate,1,2,0.09452865480086611,{hashtag=طعام},{avg_view_rate},0.01,0.4,1.2,3
