antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_size,consequent_size,consequent_item,count,antecedent_count,antecedents_str,reliability,target_score,count_score,lift_score,recommendation_score,strength_score,recommendation_text
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=desserts', 'hashtag=كيك'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=desserts, hashtag=اليوم_وكل_يوم, hashtag=كيك}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=desserts, hashtag=اليوم_وكل_يوم, hashtag=كيك}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=طعام', 'hashtag=desserts', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=desserts, hashtag=طعام, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=desserts, hashtag=طعام, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=طعام', 'hashtag=desserts', 'hashtag=كيك'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=desserts, hashtag=طعام, hashtag=كيك}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=desserts, hashtag=طعام, hashtag=كيك}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=desserts', 'hashtag=كيك'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=desserts, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=desserts, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=قهوة', 'hashtag=desserts', 'hashtag=كيك'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=desserts, hashtag=قهوة, hashtag=كيك}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=desserts, hashtag=قهوة, hashtag=كيك}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=طعام', 'hashtag=food', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=food, hashtag=today_and_everyday, hashtag=طعام}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=food, hashtag=today_and_everyday, hashtag=طعام}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=food', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=food, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=food, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=food', 'hashtag=كيك', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=food, hashtag=today_and_everyday, hashtag=كيك}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=food, hashtag=today_and_everyday, hashtag=كيك}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=طعام', 'hashtag=food', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=food, hashtag=طعام, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=food, hashtag=طعام, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=طعام', 'hashtag=food', 'hashtag=كيك'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=food, hashtag=طعام, hashtag=كيك}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=food, hashtag=طعام, hashtag=كيك}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=كيك', 'hashtag=food', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=food, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}",weak,-1.0,0.2,0.6495726495726495,0.4948717948717949,1.9487179487179485,"Try using {hashtag=food, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}. This pattern appeared in 2 posts and 2 reached low_view_rate. Confidence: 100.0%, lift: 1.95x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=happymothersday', 'hashtag=mothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,3,1,performance=high_view_rate,2,3,"{hashtag=happymothersday, hashtag=mothersday, hashtag=vanilla_today_and_everyday}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=happymothersday, hashtag=mothersday, hashtag=vanilla_today_and_everyday}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=happymothersday', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=mothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,3,1,performance=high_view_rate,2,3,"{hashtag=happymothersday, hashtag=mothersday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=happymothersday, hashtag=mothersday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=يوم_الأم', 'hashtag=happymothersday', 'hashtag=mothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,3,1,performance=high_view_rate,2,3,"{hashtag=happymothersday, hashtag=mothersday, hashtag=يوم_الأم}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=happymothersday, hashtag=mothersday, hashtag=يوم_الأم}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=happymothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,3,1,performance=high_view_rate,2,3,"{hashtag=happymothersday, hashtag=vanilla_today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=happymothersday, hashtag=vanilla_today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=يوم_الأم', 'hashtag=vanilla_today_and_everyday', 'hashtag=happymothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,3,1,performance=high_view_rate,2,3,"{hashtag=happymothersday, hashtag=vanilla_today_and_everyday, hashtag=يوم_الأم}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=happymothersday, hashtag=vanilla_today_and_everyday, hashtag=يوم_الأم}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=يوم_الأم', 'hashtag=happymothersday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,3,1,performance=high_view_rate,2,3,"{hashtag=happymothersday, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=يوم_الأم}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=happymothersday, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=يوم_الأم}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=الصباح', 'hashtag=morning', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=morning, hashtag=today_and_everyday, hashtag=الصباح}",weak,0.6,0.2,1.0,0.76,5.428571428571429,"Try using {hashtag=morning, hashtag=today_and_everyday, hashtag=الصباح}. This pattern appeared in 2 posts and 2 reached avg_view_rate. Confidence: 100.0%, lift: 5.43x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=قهوة', 'hashtag=morning', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=morning, hashtag=today_and_everyday, hashtag=قهوة}",weak,0.6,0.2,1.0,0.76,5.428571428571429,"Try using {hashtag=morning, hashtag=today_and_everyday, hashtag=قهوة}. This pattern appeared in 2 posts and 2 reached avg_view_rate. Confidence: 100.0%, lift: 5.43x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=قهوة', 'hashtag=الصباح', 'hashtag=morning'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=morning, hashtag=الصباح, hashtag=قهوة}",weak,0.6,0.2,1.0,0.76,5.428571428571429,"Try using {hashtag=morning, hashtag=الصباح, hashtag=قهوة}. This pattern appeared in 2 posts and 2 reached avg_view_rate. Confidence: 100.0%, lift: 5.43x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=vanilla_today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=mothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,3,1,performance=high_view_rate,2,3,"{hashtag=mothersday, hashtag=vanilla_today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=mothersday, hashtag=vanilla_today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=يوم_الأم', 'hashtag=vanilla_today_and_everyday', 'hashtag=mothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,3,1,performance=high_view_rate,2,3,"{hashtag=mothersday, hashtag=vanilla_today_and_everyday, hashtag=يوم_الأم}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=mothersday, hashtag=vanilla_today_and_everyday, hashtag=يوم_الأم}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=يوم_الأم', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=mothersday'})",frozenset({'performance=high_view_rate'}),0.039473684210526314,0.3026315789473684,0.02631578947368421,0.6666666666666666,2.2028985507246377,0.014369806094182825,2.0921052631578947,0.5684931506849316,3,1,performance=high_view_rate,2,3,"{hashtag=mothersday, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=يوم_الأم}",weak,1.0,0.2,0.7342995169082126,0.6036231884057971,1.468599033816425,"Try using {hashtag=mothersday, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=يوم_الأم}. This pattern appeared in 3 posts and 2 reached high_view_rate. Confidence: 66.7%, lift: 2.20x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=ramadan2025', 'hashtag=ramadankareem', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=high_view_rate'}),0.06578947368421052,0.3026315789473684,0.02631578947368421,0.4,1.3217391304347827,0.006405817174515237,1.1622807017543861,0.26056338028169024,3,1,performance=high_view_rate,2,5,"{hashtag=ramadan2025, hashtag=ramadankareem, hashtag=vanilla_today_and_everyday}",weak,1.0,0.2,0.4405797101449276,0.4221739130434783,0.5286956521739131,"Try using {hashtag=ramadan2025, hashtag=ramadankareem, hashtag=vanilla_today_and_everyday}. This pattern appeared in 5 posts and 2 reached high_view_rate. Confidence: 40.0%, lift: 1.32x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=ramadan2025', 'hashtag=ramadankareem', 'hashtag=vanilla_today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,3,1,performance=low_view_rate,3,5,"{hashtag=ramadan2025, hashtag=ramadankareem, hashtag=vanilla_today_and_everyday}",weak,-1.0,0.3,0.3897435897435897,0.30192307692307685,0.7015384615384614,"Try using {hashtag=ramadan2025, hashtag=ramadankareem, hashtag=vanilla_today_and_everyday}. This pattern appeared in 5 posts and 3 reached low_view_rate. Confidence: 60.0%, lift: 1.17x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=ramadan2025', 'hashtag=ramadankareem', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=high_view_rate'}),0.06578947368421052,0.3026315789473684,0.02631578947368421,0.4,1.3217391304347827,0.006405817174515237,1.1622807017543861,0.26056338028169024,3,1,performance=high_view_rate,2,5,"{hashtag=ramadan2025, hashtag=ramadankareem, hashtag=فانيلا_اليوم_وكل_يوم}",weak,1.0,0.2,0.4405797101449276,0.4221739130434783,0.5286956521739131,"Try using {hashtag=ramadan2025, hashtag=ramadankareem, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 5 posts and 2 reached high_view_rate. Confidence: 40.0%, lift: 1.32x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=ramadan2025', 'hashtag=ramadankareem', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,3,1,performance=low_view_rate,3,5,"{hashtag=ramadan2025, hashtag=ramadankareem, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.3,0.3897435897435897,0.30192307692307685,0.7015384615384614,"Try using {hashtag=ramadan2025, hashtag=ramadankareem, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 5 posts and 3 reached low_view_rate. Confidence: 60.0%, lift: 1.17x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=ramadan2025', 'hashtag=vanilla_today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=high_view_rate'}),0.06578947368421052,0.3026315789473684,0.02631578947368421,0.4,1.3217391304347827,0.006405817174515237,1.1622807017543861,0.26056338028169024,3,1,performance=high_view_rate,2,5,"{hashtag=ramadan2025, hashtag=vanilla_today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,1.0,0.2,0.4405797101449276,0.4221739130434783,0.5286956521739131,"Try using {hashtag=ramadan2025, hashtag=vanilla_today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 5 posts and 2 reached high_view_rate. Confidence: 40.0%, lift: 1.32x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=ramadan2025', 'hashtag=vanilla_today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,3,1,performance=low_view_rate,3,5,"{hashtag=ramadan2025, hashtag=vanilla_today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.3,0.3897435897435897,0.30192307692307685,0.7015384615384614,"Try using {hashtag=ramadan2025, hashtag=vanilla_today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 5 posts and 3 reached low_view_rate. Confidence: 60.0%, lift: 1.17x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=ramadankareem', 'hashtag=vanilla_today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=high_view_rate'}),0.06578947368421052,0.3026315789473684,0.02631578947368421,0.4,1.3217391304347827,0.006405817174515237,1.1622807017543861,0.26056338028169024,3,1,performance=high_view_rate,2,5,"{hashtag=ramadankareem, hashtag=vanilla_today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,1.0,0.2,0.4405797101449276,0.4221739130434783,0.5286956521739131,"Try using {hashtag=ramadankareem, hashtag=vanilla_today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 5 posts and 2 reached high_view_rate. Confidence: 40.0%, lift: 1.32x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=ramadankareem', 'hashtag=vanilla_today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,3,1,performance=low_view_rate,3,5,"{hashtag=ramadankareem, hashtag=vanilla_today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.3,0.3897435897435897,0.30192307692307685,0.7015384615384614,"Try using {hashtag=ramadankareem, hashtag=vanilla_today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 5 posts and 3 reached low_view_rate. Confidence: 60.0%, lift: 1.17x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=vanilla', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,3,1,performance=avg_view_rate,3,5,"{hashtag=today_and_everyday, hashtag=vanilla, hashtag=اليوم_وكل_يوم}",weak,0.6,0.3,1.0,0.645,1.9542857142857142,"Try using {hashtag=today_and_everyday, hashtag=vanilla, hashtag=اليوم_وكل_يوم}. This pattern appeared in 5 posts and 3 reached avg_view_rate. Confidence: 60.0%, lift: 3.26x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=اليوم_وكل_يوم', 'hashtag=vanilla', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,3,1,performance=low_view_rate,2,5,"{hashtag=today_and_everyday, hashtag=vanilla, hashtag=اليوم_وكل_يوم}",weak,-1.0,0.2,0.25982905982905985,0.16794871794871793,0.3117948717948718,"Try using {hashtag=today_and_everyday, hashtag=vanilla, hashtag=اليوم_وكل_يوم}. This pattern appeared in 5 posts and 2 reached low_view_rate. Confidence: 40.0%, lift: 0.78x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=vanilla', 'hashtag=فانيلا', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,3,1,performance=avg_view_rate,3,5,"{hashtag=today_and_everyday, hashtag=vanilla, hashtag=فانيلا}",weak,0.6,0.3,1.0,0.645,1.9542857142857142,"Try using {hashtag=today_and_everyday, hashtag=vanilla, hashtag=فانيلا}. This pattern appeared in 5 posts and 3 reached avg_view_rate. Confidence: 60.0%, lift: 3.26x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=vanilla', 'hashtag=فانيلا', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,3,1,performance=low_view_rate,2,5,"{hashtag=today_and_everyday, hashtag=vanilla, hashtag=فانيلا}",weak,-1.0,0.2,0.25982905982905985,0.16794871794871793,0.3117948717948718,"Try using {hashtag=today_and_everyday, hashtag=vanilla, hashtag=فانيلا}. This pattern appeared in 5 posts and 2 reached low_view_rate. Confidence: 40.0%, lift: 0.78x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=vanilla', 'hashtag=فانيلا_اليوم_وكل_يوم', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.039473684210526314,0.5131578947368421,0.02631578947368421,0.6666666666666666,1.299145299145299,0.006059556786703599,1.4605263157894735,0.2397260273972602,3,1,performance=low_view_rate,2,3,"{hashtag=today_and_everyday, hashtag=vanilla, hashtag=فانيلا_اليوم_وكل_يوم}",weak,-1.0,0.2,0.433048433048433,0.31324786324786313,0.866096866096866,"Try using {hashtag=today_and_everyday, hashtag=vanilla, hashtag=فانيلا_اليوم_وكل_يوم}. This pattern appeared in 3 posts and 2 reached low_view_rate. Confidence: 66.7%, lift: 1.30x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=قهوة', 'hashtag=vanilla', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.039473684210526314,0.18421052631578946,0.02631578947368421,0.6666666666666666,3.619047619047619,0.019044321329639888,2.4473684210526314,0.7534246575342466,3,1,performance=avg_view_rate,2,3,"{hashtag=today_and_everyday, hashtag=vanilla, hashtag=قهوة}",weak,0.6,0.2,1.0,0.6433333333333333,2.4126984126984126,"Try using {hashtag=today_and_everyday, hashtag=vanilla, hashtag=قهوة}. This pattern appeared in 3 posts and 2 reached avg_view_rate. Confidence: 66.7%, lift: 3.62x. Reliability: weak. Small sample size, treat as experiment."
"frozenset({'hashtag=vanilla', 'hashtag=كيك', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.05263157894736842,0.5131578947368421,0.039473684210526314,0.75,1.4615384615384615,0.012465373961218832,1.9473684210526314,0.33333333333333326,3,1,performance=low_view_rate,3,4,"{hashtag=today_and_everyday, hashtag=vanilla, hashtag=كيك}",weak,-1.0,0.3,0.48717948717948717,0.3836538461538461,1.096153846153846,"Try using {hashtag=today_and_everyday, hashtag=vanilla, hashtag=كيك}. This pattern appeared in 4 posts and 3 reached low_view_rate. Confidence: 75.0%, lift: 1.46x. Reliability: weak. This was associated with low_view_rate, but this is not proof of causality."
"frozenset({'hashtag=قهوة', 'hashtag=الصباح', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=today_and_everyday, hashtag=الصباح, hashtag=قهوة}",weak,0.6,0.2,1.0,0.76,5.428571428571429,"Try using {hashtag=today_and_everyday, hashtag=الصباح, hashtag=قهوة}. This pattern appeared in 2 posts and 2 reached avg_view_rate. Confidence: 100.0%, lift: 5.43x. Reliability: weak. Small sample size, treat as experiment."
