antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_size,consequent_size,consequent_item,count,antecedent_count,antecedents_str,hashtags_clean,reliability,target_score,count_score,lift_score,reliability_score,strength_score,recommendation_score,recommendation_text
"frozenset({'hashtag=cake', 'hashtag=كيك', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.039473684210526314,0.5131578947368421,0.039473684210526314,1.0,1.9487179487179485,0.019217451523545703,inf,0.5068493150684931,3,1,performance=low_view_rate,3,3,"{hashtag=cake, hashtag=desserts, hashtag=كيك}","cake, desserts, كيك",directional,-1.0,0.3,0.47435897435897423,0.6,1.9487179487179485,0.45987179487179486,"Use/test: cake, desserts, كيك. It appeared in 3 posts; 3 were low_view_rate. Confidence=100%, lift=1.95x, reliability=directional."
"frozenset({'hashtag=today_and_everyday', 'hashtag=food', 'hashtag=cake'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=food, hashtag=today_and_everyday}","cake, food, today_and_everyday",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: cake, food, today_and_everyday. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=طعام', 'hashtag=food', 'hashtag=cake'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=food, hashtag=طعام}","cake, food, طعام",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: cake, food, طعام. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=food', 'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=food, hashtag=فانيلا_اليوم_وكل_يوم}","cake, food, فانيلا_اليوم_وكل_يوم",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: cake, food, فانيلا_اليوم_وكل_يوم. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=food', 'hashtag=كيك', 'hashtag=cake'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=food, hashtag=كيك}","cake, food, كيك",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: cake, food, كيك. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=today_and_everyday', 'hashtag=vanilla', 'hashtag=cake'})",frozenset({'performance=low_view_rate'}),0.05263157894736842,0.5131578947368421,0.039473684210526314,0.75,1.4615384615384615,0.012465373961218832,1.9473684210526314,0.33333333333333326,3,1,performance=low_view_rate,3,4,"{hashtag=cake, hashtag=today_and_everyday, hashtag=vanilla}","cake, today_and_everyday, vanilla",directional,-1.0,0.3,0.23076923076923073,0.6,1.096153846153846,0.33615384615384614,"Use/test: cake, today_and_everyday, vanilla. It appeared in 4 posts; 3 were low_view_rate. Confidence=75%, lift=1.46x, reliability=directional."
"frozenset({'hashtag=today_and_everyday', 'hashtag=طعام', 'hashtag=cake'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=today_and_everyday, hashtag=طعام}","cake, today_and_everyday, طعام",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: cake, today_and_everyday, طعام. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=today_and_everyday', 'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.02631578947368421,0.4,2.1714285714285717,0.014196675900277008,1.3596491228070176,0.5774647887323944,3,1,performance=avg_view_rate,2,5,"{hashtag=cake, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}","cake, today_and_everyday, فانيلا_اليوم_وكل_يوم",weak,0.55,0.2,0.5857142857142859,0.1,0.8685714285714288,0.35714285714285715,"Use/test: cake, today_and_everyday, فانيلا_اليوم_وكل_يوم. It appeared in 5 posts; 2 were avg_view_rate. Confidence=40%, lift=2.17x, reliability=weak."
"frozenset({'hashtag=today_and_everyday', 'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,3,1,performance=low_view_rate,3,5,"{hashtag=cake, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}","cake, today_and_everyday, فانيلا_اليوم_وكل_يوم",directional,-1.0,0.3,0.08461538461538454,0.6,0.7015384615384614,0.2619230769230769,"Use/test: cake, today_and_everyday, فانيلا_اليوم_وكل_يوم. It appeared in 5 posts; 3 were low_view_rate. Confidence=60%, lift=1.17x, reliability=directional."
"frozenset({'hashtag=قهوة', 'hashtag=today_and_everyday', 'hashtag=cake'})",frozenset({'performance=avg_view_rate'}),0.05263157894736842,0.18421052631578946,0.039473684210526314,0.75,4.071428571428572,0.029778393351800554,3.263157894736842,0.7962962962962964,3,1,performance=avg_view_rate,3,4,"{hashtag=cake, hashtag=today_and_everyday, hashtag=قهوة}","cake, today_and_everyday, قهوة",directional,0.55,0.3,1.0,0.6,3.053571428571429,0.645,"Use/test: cake, today_and_everyday, قهوة. It appeared in 4 posts; 3 were avg_view_rate. Confidence=75%, lift=4.07x, reliability=directional."
"frozenset({'hashtag=today_and_everyday', 'hashtag=كيك', 'hashtag=cake'})",frozenset({'performance=avg_view_rate'}),0.09210526315789473,0.18421052631578946,0.039473684210526314,0.42857142857142855,2.326530612244898,0.022506925207756233,1.4276315789473684,0.6280193236714976,3,1,performance=avg_view_rate,3,7,"{hashtag=cake, hashtag=today_and_everyday, hashtag=كيك}","cake, today_and_everyday, كيك",directional,0.55,0.3,0.6632653061224489,0.6,0.9970845481049562,0.4812244897959183,"Use/test: cake, today_and_everyday, كيك. It appeared in 7 posts; 3 were avg_view_rate. Confidence=43%, lift=2.33x, reliability=directional."
"frozenset({'hashtag=today_and_everyday', 'hashtag=كيك', 'hashtag=cake'})",frozenset({'performance=low_view_rate'}),0.09210526315789473,0.5131578947368421,0.05263157894736842,0.5714285714285714,1.1135531135531134,0.00536703601108033,1.1359649122807016,0.11231884057971009,3,1,performance=low_view_rate,4,7,"{hashtag=cake, hashtag=today_and_everyday, hashtag=كيك}","cake, today_and_everyday, كيك",weak,-1.0,0.4,0.056776556776556686,0.1,0.6363160648874934,0.19778388278388273,"Use/test: cake, today_and_everyday, كيك. It appeared in 7 posts; 4 were low_view_rate. Confidence=57%, lift=1.11x, reliability=weak."
"frozenset({'hashtag=vanilla', 'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=vanilla, hashtag=فانيلا_اليوم_وكل_يوم}","cake, vanilla, فانيلا_اليوم_وكل_يوم",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: cake, vanilla, فانيلا_اليوم_وكل_يوم. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=كيك', 'hashtag=vanilla', 'hashtag=cake'})",frozenset({'performance=low_view_rate'}),0.05263157894736842,0.5131578947368421,0.039473684210526314,0.75,1.4615384615384615,0.012465373961218832,1.9473684210526314,0.33333333333333326,3,1,performance=low_view_rate,3,4,"{hashtag=cake, hashtag=vanilla, hashtag=كيك}","cake, vanilla, كيك",directional,-1.0,0.3,0.23076923076923073,0.6,1.096153846153846,0.33615384615384614,"Use/test: cake, vanilla, كيك. It appeared in 4 posts; 3 were low_view_rate. Confidence=75%, lift=1.46x, reliability=directional."
"frozenset({'hashtag=طعام', 'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=طعام, hashtag=فانيلا_اليوم_وكل_يوم}","cake, طعام, فانيلا_اليوم_وكل_يوم",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: cake, طعام, فانيلا_اليوم_وكل_يوم. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=طعام', 'hashtag=كيك', 'hashtag=cake'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=cake, hashtag=طعام, hashtag=كيك}","cake, طعام, كيك",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: cake, طعام, كيك. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.039473684210526314,0.18421052631578946,0.02631578947368421,0.6666666666666666,3.619047619047619,0.019044321329639888,2.4473684210526314,0.7534246575342466,3,1,performance=avg_view_rate,2,3,"{hashtag=cake, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=قهوة}","cake, فانيلا_اليوم_وكل_يوم, قهوة",weak,0.55,0.2,1.0,0.1,2.4126984126984126,0.52,"Use/test: cake, فانيلا_اليوم_وكل_يوم, قهوة. It appeared in 3 posts; 2 were avg_view_rate. Confidence=67%, lift=3.62x, reliability=weak."
"frozenset({'hashtag=كيك', 'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.02631578947368421,0.4,2.1714285714285717,0.014196675900277008,1.3596491228070176,0.5774647887323944,3,1,performance=avg_view_rate,2,5,"{hashtag=cake, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}","cake, فانيلا_اليوم_وكل_يوم, كيك",weak,0.55,0.2,0.5857142857142859,0.1,0.8685714285714288,0.35714285714285715,"Use/test: cake, فانيلا_اليوم_وكل_يوم, كيك. It appeared in 5 posts; 2 were avg_view_rate. Confidence=40%, lift=2.17x, reliability=weak."
"frozenset({'hashtag=كيك', 'hashtag=cake', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.039473684210526314,0.6,1.169230769230769,0.005713296398891961,1.2171052631578945,0.15492957746478855,3,1,performance=low_view_rate,3,5,"{hashtag=cake, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=كيك}","cake, فانيلا_اليوم_وكل_يوم, كيك",directional,-1.0,0.3,0.08461538461538454,0.6,0.7015384615384614,0.2619230769230769,"Use/test: cake, فانيلا_اليوم_وكل_يوم, كيك. It appeared in 5 posts; 3 were low_view_rate. Confidence=60%, lift=1.17x, reliability=directional."
"frozenset({'hashtag=قهوة', 'hashtag=كيك', 'hashtag=cake'})",frozenset({'performance=avg_view_rate'}),0.05263157894736842,0.18421052631578946,0.039473684210526314,0.75,4.071428571428572,0.029778393351800554,3.263157894736842,0.7962962962962964,3,1,performance=avg_view_rate,3,4,"{hashtag=cake, hashtag=قهوة, hashtag=كيك}","cake, قهوة, كيك",directional,0.55,0.3,1.0,0.6,3.053571428571429,0.645,"Use/test: cake, قهوة, كيك. It appeared in 4 posts; 3 were avg_view_rate. Confidence=75%, lift=4.07x, reliability=directional."
"frozenset({'hashtag=coffee', 'hashtag=today_and_everyday', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=coffee, hashtag=desserts, hashtag=today_and_everyday}","coffee, desserts, today_and_everyday",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: coffee, desserts, today_and_everyday. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=coffee', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=coffee, hashtag=desserts, hashtag=قهوة}","coffee, desserts, قهوة",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: coffee, desserts, قهوة. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=coffee', 'hashtag=كيك', 'hashtag=desserts'})",frozenset({'performance=low_view_rate'}),0.02631578947368421,0.5131578947368421,0.02631578947368421,1.0,1.9487179487179485,0.012811634349030468,inf,0.49999999999999994,3,1,performance=low_view_rate,2,2,"{hashtag=coffee, hashtag=desserts, hashtag=كيك}","coffee, desserts, كيك",weak,-1.0,0.2,0.47435897435897423,0.1,1.9487179487179485,0.3598717948717949,"Use/test: coffee, desserts, كيك. It appeared in 2 posts; 2 were low_view_rate. Confidence=100%, lift=1.95x, reliability=weak."
"frozenset({'hashtag=coffee', 'hashtag=today_and_everyday', 'hashtag=morning'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=morning, hashtag=today_and_everyday}","coffee, morning, today_and_everyday",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: coffee, morning, today_and_everyday. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=الصباح', 'hashtag=morning', 'hashtag=coffee'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=morning, hashtag=الصباح}","coffee, morning, الصباح",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: coffee, morning, الصباح. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=coffee', 'hashtag=morning'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=morning, hashtag=قهوة}","coffee, morning, قهوة",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: coffee, morning, قهوة. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=coffee', 'hashtag=today_and_everyday', 'hashtag=vanilla'})",frozenset({'performance=avg_view_rate'}),0.039473684210526314,0.18421052631578946,0.02631578947368421,0.6666666666666666,3.619047619047619,0.019044321329639888,2.4473684210526314,0.7534246575342466,3,1,performance=avg_view_rate,2,3,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=vanilla}","coffee, today_and_everyday, vanilla",weak,0.55,0.2,1.0,0.1,2.4126984126984126,0.52,"Use/test: coffee, today_and_everyday, vanilla. It appeared in 3 posts; 2 were avg_view_rate. Confidence=67%, lift=3.62x, reliability=weak."
"frozenset({'hashtag=الصباح', 'hashtag=today_and_everyday', 'hashtag=coffee'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=الصباح}","coffee, today_and_everyday, الصباح",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: coffee, today_and_everyday, الصباح. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=coffee', 'hashtag=today_and_everyday', 'hashtag=اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.039473684210526314,0.18421052631578946,0.02631578947368421,0.6666666666666666,3.619047619047619,0.019044321329639888,2.4473684210526314,0.7534246575342466,3,1,performance=avg_view_rate,2,3,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=اليوم_وكل_يوم}","coffee, today_and_everyday, اليوم_وكل_يوم",weak,0.55,0.2,1.0,0.1,2.4126984126984126,0.52,"Use/test: coffee, today_and_everyday, اليوم_وكل_يوم. It appeared in 3 posts; 2 were avg_view_rate. Confidence=67%, lift=3.62x, reliability=weak."
"frozenset({'hashtag=فانيلا', 'hashtag=coffee', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=فانيلا}","coffee, today_and_everyday, فانيلا",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: coffee, today_and_everyday, فانيلا. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=coffee', 'hashtag=today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,3,1,performance=avg_view_rate,3,5,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}","coffee, today_and_everyday, فانيلا_اليوم_وكل_يوم",directional,0.55,0.3,1.0,0.6,1.9542857142857142,0.6000000000000001,"Use/test: coffee, today_and_everyday, فانيلا_اليوم_وكل_يوم. It appeared in 5 posts; 3 were avg_view_rate. Confidence=60%, lift=3.26x, reliability=directional."
"frozenset({'hashtag=coffee', 'hashtag=today_and_everyday', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,3,1,performance=low_view_rate,2,5,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=فانيلا_اليوم_وكل_يوم}","coffee, today_and_everyday, فانيلا_اليوم_وكل_يوم",weak,-1.0,0.2,0.0,0.1,0.3117948717948718,0.08499999999999999,"Use/test: coffee, today_and_everyday, فانيلا_اليوم_وكل_يوم. It appeared in 5 posts; 2 were low_view_rate. Confidence=40%, lift=0.78x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=coffee', 'hashtag=today_and_everyday'})",frozenset({'performance=avg_view_rate'}),0.10526315789473684,0.18421052631578946,0.06578947368421052,0.625,3.3928571428571432,0.046398891966759004,2.175438596491228,0.788235294117647,3,1,performance=avg_view_rate,5,8,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=قهوة}","coffee, today_and_everyday, قهوة",directional,0.55,0.5,1.0,0.6,2.1205357142857144,0.6575,"Use/test: coffee, today_and_everyday, قهوة. It appeared in 8 posts; 5 were avg_view_rate. Confidence=62%, lift=3.39x, reliability=directional."
"frozenset({'hashtag=قهوة', 'hashtag=coffee', 'hashtag=today_and_everyday'})",frozenset({'performance=low_view_rate'}),0.10526315789473684,0.5131578947368421,0.039473684210526314,0.375,0.7307692307692307,-0.01454293628808865,0.7789473684210526,-0.2916666666666668,3,1,performance=low_view_rate,3,8,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=قهوة}","coffee, today_and_everyday, قهوة",weak,-1.0,0.3,0.0,0.1,0.2740384615384615,0.10250000000000001,"Use/test: coffee, today_and_everyday, قهوة. It appeared in 8 posts; 3 were low_view_rate. Confidence=38%, lift=0.73x, reliability=weak."
"frozenset({'hashtag=coffee', 'hashtag=today_and_everyday', 'hashtag=كيك'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,3,1,performance=avg_view_rate,3,5,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=كيك}","coffee, today_and_everyday, كيك",directional,0.55,0.3,1.0,0.6,1.9542857142857142,0.6000000000000001,"Use/test: coffee, today_and_everyday, كيك. It appeared in 5 posts; 3 were avg_view_rate. Confidence=60%, lift=3.26x, reliability=directional."
"frozenset({'hashtag=coffee', 'hashtag=today_and_everyday', 'hashtag=كيك'})",frozenset({'performance=low_view_rate'}),0.06578947368421052,0.5131578947368421,0.02631578947368421,0.4,0.7794871794871795,-0.007444598337950144,0.8114035087719298,-0.2324324324324326,3,1,performance=low_view_rate,2,5,"{hashtag=coffee, hashtag=today_and_everyday, hashtag=كيك}","coffee, today_and_everyday, كيك",weak,-1.0,0.2,0.0,0.1,0.3117948717948718,0.08499999999999999,"Use/test: coffee, today_and_everyday, كيك. It appeared in 5 posts; 2 were low_view_rate. Confidence=40%, lift=0.78x, reliability=weak."
"frozenset({'hashtag=coffee', 'hashtag=اليوم_وكل_يوم', 'hashtag=vanilla'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=vanilla, hashtag=اليوم_وكل_يوم}","coffee, vanilla, اليوم_وكل_يوم",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: coffee, vanilla, اليوم_وكل_يوم. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=فانيلا', 'hashtag=coffee', 'hashtag=vanilla'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=vanilla, hashtag=فانيلا}","coffee, vanilla, فانيلا",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: coffee, vanilla, فانيلا. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=coffee', 'hashtag=vanilla'})",frozenset({'performance=avg_view_rate'}),0.039473684210526314,0.18421052631578946,0.02631578947368421,0.6666666666666666,3.619047619047619,0.019044321329639888,2.4473684210526314,0.7534246575342466,3,1,performance=avg_view_rate,2,3,"{hashtag=coffee, hashtag=vanilla, hashtag=قهوة}","coffee, vanilla, قهوة",weak,0.55,0.2,1.0,0.1,2.4126984126984126,0.52,"Use/test: coffee, vanilla, قهوة. It appeared in 3 posts; 2 were avg_view_rate. Confidence=67%, lift=3.62x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=الصباح', 'hashtag=coffee'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=الصباح, hashtag=قهوة}","coffee, الصباح, قهوة",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: coffee, الصباح, قهوة. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=فانيلا', 'hashtag=coffee', 'hashtag=اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=اليوم_وكل_يوم, hashtag=فانيلا}","coffee, اليوم_وكل_يوم, فانيلا",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: coffee, اليوم_وكل_يوم, فانيلا. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=coffee', 'hashtag=اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.039473684210526314,0.18421052631578946,0.02631578947368421,0.6666666666666666,3.619047619047619,0.019044321329639888,2.4473684210526314,0.7534246575342466,3,1,performance=avg_view_rate,2,3,"{hashtag=coffee, hashtag=اليوم_وكل_يوم, hashtag=قهوة}","coffee, اليوم_وكل_يوم, قهوة",weak,0.55,0.2,1.0,0.1,2.4126984126984126,0.52,"Use/test: coffee, اليوم_وكل_يوم, قهوة. It appeared in 3 posts; 2 were avg_view_rate. Confidence=67%, lift=3.62x, reliability=weak."
"frozenset({'hashtag=فانيلا', 'hashtag=coffee', 'hashtag=قهوة'})",frozenset({'performance=avg_view_rate'}),0.02631578947368421,0.18421052631578946,0.02631578947368421,1.0,5.428571428571429,0.02146814404432133,inf,0.8378378378378379,3,1,performance=avg_view_rate,2,2,"{hashtag=coffee, hashtag=فانيلا, hashtag=قهوة}","coffee, فانيلا, قهوة",weak,0.55,0.2,1.0,0.1,5.428571428571429,0.6200000000000001,"Use/test: coffee, فانيلا, قهوة. It appeared in 2 posts; 2 were avg_view_rate. Confidence=100%, lift=5.43x, reliability=weak."
"frozenset({'hashtag=قهوة', 'hashtag=coffee', 'hashtag=فانيلا_اليوم_وكل_يوم'})",frozenset({'performance=avg_view_rate'}),0.06578947368421052,0.18421052631578946,0.039473684210526314,0.6,3.257142857142857,0.027354570637119113,2.039473684210526,0.7417840375586854,3,1,performance=avg_view_rate,3,5,"{hashtag=coffee, hashtag=فانيلا_اليوم_وكل_يوم, hashtag=قهوة}","coffee, فانيلا_اليوم_وكل_يوم, قهوة",directional,0.55,0.3,1.0,0.6,1.9542857142857142,0.6000000000000001,"Use/test: coffee, فانيلا_اليوم_وكل_يوم, قهوة. It appeared in 5 posts; 3 were avg_view_rate. Confidence=60%, lift=3.26x, reliability=directional."
